z1,z2,z3,gibbs_e_mix,gibbs_e_mix_RT
0.42,0.48,0.1,-539.2431832919965,-0.21395235493281436
0.42,0.5,0.08,-422.45981871733966,-0.16761690435708507
0.42,0.52,0.06,-295.3977105263334,-0.11720321696611584
0.42,0.54,0.04,-154.3699686524351,-0.06124846701346038
0.42,0.56,0.02,9.101229495138341,0.0036110414440128874
0.42,0.58,0.0,237.67821084013303,0.0943021896262498
0.44,0.0,0.56,-1033.683206933405,-0.4101284230015933
0.44,0.02,0.54,-1200.9260091121869,-0.4764843686683881
0.44,0.04,0.52,-1295.5629838097193,-0.514032926031032
0.44,0.06,0.5,-1361.0902330080862,-0.5400317883489046
0.44,0.08,0.48,-1406.7461781567836,-0.5581464299130573
0.44,0.1,0.46,-1436.9146164399754,-0.5701161842193236
0.44,0.12,0.44,-1454.175121639877,-0.5769645336269218
0.44,0.14,0.42,-1460.2305010551063,-0.5793670909999993
0.44,0.16,0.4,-1456.2896173116387,-0.5778034896721458
0.44,0.18,0.38,-1443.2548688436545,-0.5726317689771213
0.44,0.2,0.36,-1421.824776767724,-0.5641290770412093
0.44,0.22,0.34,-1392.5545660886746,-0.5525157072329326
0.44,0.24,0.32,-1355.8938306571144,-0.5379700422673287
0.44,0.26,0.3,-1312.2106258058338,-0.5206381132999797
0.44,0.28,0.28,-1261.806853903894,-0.500639704363066
0.44,0.3,0.26,-1204.9275286358315,-0.4780720280990866
0.44,0.32,0.24,-1141.7652029753335,-0.45301148262200214
0.44,0.34,0.22,-1072.4599703618733,-0.42551365198408186
0.44,0.36,0.2,-997.0946938817269,-0.39561141328603866
0.44,0.38,0.18,-915.6842442903398,-0.3633106667102869
0.44,0.4,0.16,-828.1562299190991,-0.32858268983908046
0.44,0.42,0.14,-734.318426778611,-0.2913512150876271
0.44,0.44,0.12,-633.8036450061254,-0.25147055468781604
0.44,0.46,0.1,-525.9730308952121,-0.2086872344017089
0.44,0.48,0.08,-409.73501618906994,-0.16256815909458977
0.44,0.5,0.06,-283.1695802869167,-0.11235153345446412
0.44,0.52,0.04,-142.60866204162357,-0.056582002374801404
0.44,0.54,0.02,20.40543613723321,0.008096145209179492
0.44,0.56,0.0,248.51318579515646,0.09860111908719034
0.46,0.0,0.54,-1011.2874012034808,-0.40124257052352785
0.46,0.02,0.52,-1174.7092674495289,-0.4660825058517865
0.46,0.04,0.5,-1265.484379462814,-0.5020988146087499
0.46,0.06,0.48,-1327.1099420897408,-0.5265496276308055
0.46,0.08,0.46,-1368.825515097502,-0.5431008708526401
0.46,0.1,0.44,-1395.0160270371016,-0.553492326655873
0.46,0.12,0.42,-1408.2621151266976,-0.5587478993329632
0.46,0.14,0.4,-1410.2674957783784,-0.559543562451678
0.46,0.16,0.38,-1402.2416651018466,-0.5563592006892295
0.46,0.18,0.36,-1385.0872098117252,-0.5495529280823049
0.46,0.2,0.34,-1359.5021572837904,-0.5394016968585488
0.46,0.22,0.32,-1326.0402253495013,-0.5261252023941467
0.46,0.24,0.3,-1285.148021220186,-0.509900642412787
0.46,0.26,0.28,-1237.1884738219487,-0.4908720140957397
0.46,0.28,0.26,-1182.455274064023,-0.4691558434624332
0.46,0.3,0.24,-1121.1807675750715,-0.44484431692514126
0.46,0.32,0.22,-1053.5383587665383,-0.4180062351350981
0.46,0.34,0.2,-979.6394620922729,-0.3886858033516622
0.46,0.36,0.18,-899.5240142422772,-0.3568988670210791
0.46,0.38,0.16,-813.1421779378543,-0.32262565249859804
0.46,0.4,0.14,-720.3225424546217,-0.2857981501565063
0.46,0.42,0.12,-620.7176226912334,-0.24627849036929791
0.46,0.44,0.1,-513.7077021860123,-0.20382079187138696
0.46,0.46,0.08,-398.2202655497749,-0.1579995190225886
0.46,0.48,0.06,-272.3547118990232,-0.10806058155822972
0.46,0.5,0.04,-132.46320703686342,-0.05255664970018456
0.46,0.52,0.02,29.89046463175373,0.011859464331024814
0.46,0.54,0.0,257.3235653679949,0.1020967617134969
0.48,0.0,0.52,-985.6135668771749,-0.3910561138663768
0.48,0.02,0.5,-1145.203652033426,-0.454375735886743
0.48,0.04,0.48,-1232.108457495713,-0.48885644581454235
0.48,0.06,0.46,-1289.8264775065545,-0.5117568860722952
0.48,0.08,0.44,-1327.598573614454,-0.5267434990948239
0.48,0.1,0.42,-1349.8109301495897,-0.5355565655118846
0.48,0.12,0.4,-1359.0453106840469,-0.5392204365127777
0.48,0.14,0.38,-1357.006310655499,-0.538411434431096
0.48,0.16,0.36,-1344.9038922076725,-0.5336096288496378
0.48,0.18,0.34,-1323.640462778898,-0.525173062674687
0.48,0.2,0.32,-1293.9128989334276,-0.5133782315331501
0.48,0.22,0.3,-1256.2723361120807,-0.4984438062012253
0.48,0.24,0.28,-1211.1607141852437,-0.4805451325691116
0.48,0.26,0.26,-1158.9332725374898,-0.4598231568837882
0.48,0.28,0.24,-1099.8716281293255,-0.4363896146548664
0.48,0.3,0.22,-1034.1896551949321,-0.4103293635077743
0.48,0.32,0.2,-962.0328520774347,-0.381700131966701
0.48,0.34,0.18,-883.4705903465128,-0.35052944418245296
0.48,0.36,0.16,-798.4791101766277,-0.3168078731084132
0.48,0.38,0.14,-706.9107152336546,-0.28047681813639597
0.48,0.4,0.12,-608.4400663069,-0.241407196336034
0.48,0.42,0.1,-502.4686854975653,-0.19936155314176104
0.48,0.44,0.08,-387.94496350136615,-0.15392264769807415
0.48,0.46,0.06,-262.9893964703774,-0.10434476028736096
0.48,0.48,0.04,-123.9759375126041,-0.049189205552668085
0.48,0.5,0.02,37.508653406847316,0.014882088407241294
0.48,0.52,0.0,264.05695767924044,0.10476833028647857
0.5,0.0,0.5,-956.8586157411628,-0.37964718056476393
0.5,0.02,0.48,-1112.6112949434864,-0.4414442575328891
0.5,0.04,0.46,-1195.6429510926537,-0.4743882407254712
0.5,0.06,0.44,-1249.4535542070407,-0.4957383580999619
0.5,0.08,0.42,-1283.2854180698705,-0.5091616282858351
0.5,0.1,0.4,-1301.5260753393159,-0.5163988668810368
0.5,0.12,0.38,-1306.7584196148819,-0.5184748734292185
0.5,0.14,0.36,-1300.6877964319247,-0.5160662678758311
0.5,0.16,0.34,-1284.5243104290494,-0.5096531763405299
0.5,0.18,0.32,-1259.1695830712924,-0.49959332988358524
0.5,0.2,0.3,-1225.3183226323636,-0.4861623638319828
0.5,0.22,0.28,-1183.5174677487666,-0.46957728382048897
0.5,0.24,0.26,-1134.2018040486273,-0.45001059719256337
0.5,0.26,0.24,-1077.7151067130126,-0.4275987016104032
0.5,0.28,0.22,-1014.3212167860747,-0.40244627973755115
0.5,0.3,0.2,-944.2068968314161,-0.374627432260922
0.5,0.32,0.18,-867.4765110691096,-0.34418356715997134
0.5,0.34,0.16,-784.13677581097,-0.31111734922634365
0.5,0.36,0.14,-694.067267277549,-0.27538099862340665
0.5,0.38,0.12,-596.9677347946445,-0.23685538665226114
0.5,0.4,0.1,-492.26342938144717,-0.1953124735309509
0.5,0.42,0.08,-378.9258076365604,-0.15034417012696985
0.5,0.44,0.06,-255.09838565929613,-0.10121389021214865
0.5,0.46,0.04,-117.17866442925788,-0.04649229138042927
0.5,0.48,0.02,43.22196046133695,0.017148923736155244
0.5,0.5,0.0,268.66977619030695,0.10659853123087501
0.52,0.0,0.48,-925.2238872618582,-0.36709565489783236
0.52,0.02,0.46,-1077.1394242670358,-0.42737029146294747
0.52,0.04,0.44,-1156.3013854717829,-0.45877891848992003
0.52,0.06,0.42,-1206.211393789894,-0.4785814197458218
0.52,0.08,0.4,-1236.1133381502805,-0.4904454388214425
0.52,0.1,0.38,-1250.3961378309396,-0.4961123414757426
0.52,0.12,0.36,-1251.6437270587376,-0.4966073401359884
0.52,0.14,0.34,-1241.561923128109,-0.4926072419247127
0.52,0.16,0.32,-1221.3604182426352,-0.484592009322146
0.52,0.18,0.3,-1191.9390897976155,-0.47291868140423854
0.52,0.2,0.28,-1153.9889315944383,-0.45786141972858013
0.52,0.22,0.26,-1108.0502770995863,-0.4396346092353702
0.52,0.24,0.24,-1054.5470735956424,-0.41840645700127904
0.52,0.26,0.22,-993.8060347114897,-0.39430659127651746
0.52,0.28,0.2,-926.0647063984597,-0.3674292617748822
0.52,0.3,0.18,-851.4696519589434,-0.3378326195582037
0.52,0.32,0.16,-770.0636523907069,-0.305533638592036
0.52,0.34,0.14,-681.757991523833,-0.270497119482001
0.52,0.36,0.12,-586.2811084602081,-0.23261531660338006
0.52,0.38,0.1,-483.0849769162969,-0.19167079278207358
0.52,0.4,0.08,-371.1666705945736,-0.14726562283362263
0.52,0.42,0.06,-248.6949579460238,-0.09867323975731518
0.52,0.44,0.04,-112.09289755614827,-0.04447444148847822
0.52,0.46,0.02,47.00161464762141,0.018648554958288547
0.52,0.48,0.0,271.12678627955756,0.10757338471252617
0.54,0.0,0.46,-890.9172005721412,-0.3534839920439829
0.54,0.02,0.44,-1039.002481680127,-0.41223892044292965
0.54,0.04,0.42,-1114.305256576732,-0.4421163607542709
0.54,0.06,0.4,-1160.3289551022426,-0.46037691366870404
0.54,0.08,0.38,-1186.3191151298743,-0.47068887701897866
0.54,0.1,0.36,-1196.665993728504,-0.47479414735149583
0.54,0.12,0.34,-1193.9543338416115,-0.47371825796326905
0.54,0.14,0.32,-1179.8899228064583,-0.46813800409089945
0.54,0.16,0.3,-1155.681143385591,-0.45853282867537837
0.54,0.18,0.28,-1122.224652974859,-0.44525849321236116
0.54,0.2,0.26,-1080.205403467593,-0.42858676204701607
0.54,0.22,0.24,-1030.153532459075,-0.40872797476352957
0.54,0.24,0.22,-972.4766595400342,-0.38584386019604444
0.54,0.26,0.2,-907.4760427449964,-0.36005394672790664
0.54,0.28,0.18,-835.3499906277048,-0.33143691608081655
0.54,0.3,0.16,-756.1845871802179,-0.30002692329538244
0.54,0.32,0.14,-669.9284501036673,-0.2658035817182622
0.54,0.34,0.12,-576.3431880495273,-0.22867230621237306
0.54,0.36,0.1,-474.91115182165504,-0.18842771214240495
0.54,0.38,0.08,-364.6580893331702,-0.1446832512222697
0.54,0.4,0.06,-243.78064823481736,-0.09672341791781966
0.54,0.42,0.04,-108.72976773017854,-0.04314007219368571
0.54,0.44,0.02,48.8280373481507,0.01937321398039323
0.56,0.0,0.44,-854.154907898228,-0.33889803280700903
0.56,0.02,0.42,-998.4242430690501,-0.3961389307186935
0.56,0.04,0.4,-1069.886210569799,-0.4244924764076305
0.56,0.06,0.38,-1112.0461573941902,-0.4412200312222388
0.56,0.08,0.36,-1134.151263184307,-0.44999054439027175
0.56,0.1,0.34,-1140.5929385910313,-0.45254637015809634
0.56,0.12,0.32,-1133.9562882738537,-0.4499131853386661
0.56,0.14,0.3,-1115.9462354718162,-0.4427674423253998
0.56,0.16,0.28,-1087.7684499292227,-0.43158750763095377
0.56,0.18,0.26,-1050.3141250278895,-0.4167269748261844
0.56,0.2,0.24,-1004.2586764144908,-0.3984538246156083
0.56,0.22,0.22,-950.1166679949401,-0.37697221750202786
0.56,0.24,0.2,-888.2711269682532,-0.35243412494057097
0.56,0.26,0.18,-818.9850637894742,-0.32494390004681195
0.56,0.28,0.16,-742.3974446514258,-0.2945566796219781
0.56,0.3,0.14,-658.5014985658181,-0.2612697771807608
0.56,0.32,0.12,-567.097676450735,-0.22500401880437232
0.56,0.34,0.1,-467.7032412536346,-0.18556787174394407
0.56,0.36,0.08,-359.3763354399907,-0.14258764070991686
0.56,0.38,0.06,-240.34462185276288,-0.09536012588404025
0.56,0.4,0.04,-107.08964177731013,-0.04248932903943686
0.56,0.42,0.02,48.69103422574926,0.01931885605510247
0.58,0.0,0.42,-815.1639823772857,-0.32342783198724584
0.58,0.02,0.4,-955.6399724459989,-0.37916366661242856
0.58,0.04,0.38,-1023.2882497066457,-0.40600407679379574
0.58,0.06,0.36,-1061.6161139079995,-0.42121119866293644
0.58,0.08,0.34,-1079.8722512768072,-0.4284545792063643
0.58,0.1,0.32,-1082.4488353214765,-0.4294768753449523
0.58,0.12,0.3,-1071.9305629859628,-0.42530360212475243
0.58,0.14,0.28,-1050.0201643709588,-0.41661034178054446
0.58,0.16,0.26,-1017.9184382018229,-0.4038735281793684
0.58,0.18,0.24,-976.5077189538752,-0.38744323999571145
0.58,0.2,0.22,-926.4486234124415,-0.36758158627667514
0.58,0.22,0.2,-868.2320108269614,-0.3444833223675509
0.58,0.24,0.18,-802.2036795961067,-0.31828564867071785
0.58,0.26,0.16,-728.5684690272974,-0.28906983807670705
0.58,0.28,0.14,-647.37383927868,-0.2568547210740913
0.58,0.3,0.12,-558.4664092648009,-0.2215794415492437
0.58,0.32,0.1,-461.4040843296307,-0.1830685921985739
0.58,0.34,0.08,-355.28200527341687,-0.14096315734479922
0.58,0.36,0.06,-238.3626527849251,-0.09457375164212745
0.58,0.38,0.04,-107.1614050830276,-0.04251780214532257
0.58,0.4,0.02,46.59027099673085,0.01848534855063881
0.58,0.42,0.0,265.33326439827033,0.1052747230172795
0.6,0.0,0.4,-774.1841674562565,-0.3071685111859342
0.6,0.02,0.38,-910.8986319213036,-0.36141190736037687
0.6,0.04,0.36,-974.7699799449911,-0.3867537674817714
0.6,0.06,0.34,-1009.3073792457471,-0.40045696882507037
0.6,0.08,0.32,-1023.7606898084523,-0.4061915240819175
0.6,0.1,0.3,-1022.5221451949037,-0.40570011400021677
0.6,0.12,0.28,-1008.1747824034719,-0.40000759501914684
0.6,0.14,0.26,-982.417069109064,-0.3897878581958095
0.6,0.16,0.24,-946.4416407847075,-0.3755140985114987
0.6,0.18,0.22,-901.1168294205381,-0.3575308389567857
0.6,0.2,0.2,-847.0804602884255,-0.3360911457236605
0.6,0.22,0.18,-784.787212640862,-0.3113754192322376
0.6,0.24,0.16,-714.5259205012244,-0.2834982584638318
0.6,0.26,0.14,-636.4113082993263,-0.25250518195755023
0.6,0.28,0.12,-550.3458330103958,-0.2183574881395876
0.6,0.3,0.1,-455.9354280214002,-0.18089882551126737
0.6,0.32,0.08,-352.3180343796721,-0.1397871599983003
0.6,0.34,0.06,-237.7956403388548,-0.0943487814396812
0.6,0.36,0.04,-108.92136705767643,-0.04321609193504147
0.6,0.38,0.02,42.5360628301155,0.01687678415611125
0.6,0.4,0.0,258.97963486284607,0.10275383069338226
0.62,0.0,0.38,-731.4702089869497,-0.2902211444204983
0.62,0.02,0.36,-864.4651617427335,-0.3429887717506529
0.62,0.04,0.34,-924.606902653697,-0.36685085753374236
0.62,0.06,0.32,-955.4061941655527,-0.37907091177530994
0.62,0.08,0.3,-966.1134358397176,-0.3833191612516169
0.62,0.1,0.28,-961.1197482372336,-0.381337845111786
0.62,0.12,0.26,-943.0045306482589,-0.374150376482845
0.62,0.14,0.24,-913.4588020964275,-0.36242769106422
0.62,0.16,0.22,-873.6620142576048,-0.3466377529793336
0.62,0.18,0.2,-824.4606470837825,-0.32711641511375467
0.62,0.2,0.18,-766.4574258001358,-0.30410281721982363
0.62,0.22,0.16,-700.0513089824781,-0.2777552517515959
0.62,0.24,0.14,-625.4424508154334,-0.24815313271091097
0.62,0.26,0.12,-542.6022317351499,-0.21528510488128594
0.62,0.28,0.1,-451.1943456678355,-0.1790177340744076
0.62,0.3,0.08,-350.40699431477697,-0.1390289278408548
0.62,0.32,0.06,-238.58756517841584,-0.0946629888132812
0.62,0.34,0.04,-112.33172018730784,-0.04456919774304207
0.62,0.36,0.02,36.55052562469109,0.014501937666962252
0.62,0.38,0.0,250.42073660118695,0.09935796683186217
0.64,0.0,0.36,-687.2941835949059,-0.27269368193780313
0.64,0.02,0.34,-816.62283271673,-0.3240066514796188
0.64,0.04,0.32,-873.0937344773483,-0.34641227994413576
0.64,0.06,0.3,-900.2186825669523,-0.35717448649772066
0.64,0.08,0.28,-907.2475247085713,-0.35996327896695446
0.64,0.1,0.26,-898.568385154178,-0.35651970767298513
0.64,0.12,0.24,-876.753948759806,-0.3478645216961961
0.64,0.14,0.22,-843.482892558719,-0.3346637598768853
0.64,0.16,0.2,-799.9137829725096,-0.317377099818639
0.64,0.18,0.18,-746.8591121886438,-0.29632690928104866
0.64,0.2,0.16,-684.8671668238694,-0.2717307287290956
0.64,0.22,0.14,-614.2497062992661,-0.2437122531196735
0.64,0.24,0.12,-535.0652544314262,-0.21229470260422337
0.64,0.26,0.1,-447.04841617569855,-0.17737277794753936
0.64,0.28,0.08,-349.4474644223501,-0.1386482207935077
0.64,0.3,0.06,-240.66274015880163,-0.09548634381842139
0.64,0.32,0.04,-117.3384509176949,-0.046555688928227354
0.64,0.34,0.02,28.669161160526073,0.01137489491623578
0.64,0.36,0.0,239.67603649952798,0.09509485519498874
0.66,0.0,0.34,-641.947926317469,-0.2547019134138729
0.66,0.02,0.32,-767.6756562266164,-0.3045861673606732
0.66,0.04,0.3,-820.5467118524502,-0.325563505988996
0.66,0.06,0.28,-844.072910919982,-0.33489785800136257
0.66,0.08,0.26,-847.5017635132754,-0.3362583037330527
0.66,0.1,0.24,-835.215433990923,-0.3313835288332754
0.66,0.12,0.22,-809.7751309965388,-0.32128972903292546
0.66,0.14,0.2,-772.839641432256,-0.3066350514816367
0.66,0.16,0.18,-725.5346898202042,-0.28786614329517785
0.66,0.18,0.16,-668.6196517007593,-0.26528429745262716
0.66,0.2,0.14,-602.5571427267714,-0.23907306325311892
0.66,0.22,0.12,-527.5190622958453,-0.20930064421237393
0.66,0.24,0.1,-443.3292142097516,-0.17589713199829013
0.66,0.26,0.08,-349.30917454287555,-0.13859335232916042
0.66,0.28,0.06,-243.92214642604495,-0.09677955932520299
0.66,0.3,0.04,-123.86855572084733,-0.049146600308994884
0.66,0.32,0.02,18.942979953867052,0.007515895047263557
0.68,0.0,0.32,-595.7455445021151,-0.23637046537858583
0.68,0.02,0.3,-717.9508107236943,-0.2848571320688914
0.68,0.04,0.28,-767.3057935387988,-0.3044394191114375
0.68,0.06,0.26,-787.3206495982122,-0.31238059615406694
0.68,0.08,0.24,-787.2377047047376,-0.31234768659519185
0.68,0.1,0.22,-771.4285376539574,-0.30607517611227464
0.68,0.12,0.2,-742.4354915090644,-0.2945717752505216
0.68,0.14,0.18,-701.8856920411818,-0.2784830691583223
0.68,0.16,0.16,-650.8531105878428,-0.2582351711439487
0.68,0.18,0.14,-590.0130293885868,-0.23409600898075095
0.68,0.2,0.12,-519.6900335470518,-0.2061943663964631
0.68,0.22,0.1,-439.82342877729025,-0.17450616207524872
0.68,0.24,0.08,-349.8264673262438,-0.13879859555266438
0.68,0.26,0.06,-248.2385491318405,-0.09849215310915307
0.68,0.28,0.04,-131.82635118801318,-0.05230396814048005
0.68,0.3,0.02,7.4413100793121885,0.0029524449535637924
0.7,0.0,0.3,-549.0259797702965,-0.21783381771104174
0.7,0.02,0.28,-667.8010017510824,-0.2649594865138412
0.7,0.04,0.26,-713.7366052513389,-0.283185086481821
0.7,0.06,0.24,-730.3385601144946,-0.289772146735
0.7,0.08,0.22,-726.839523052171,-0.28838385432319597
0.7,0.1,0.2,-707.5932624068755,-0.280747628374871
0.7,0.12,0.18,-675.1116771764937,-0.2678601003220073
0.7,0.14,0.16,-630.9715466088201,-0.25034687961823837
0.7,0.16,0.14,-576.1643779511978,-0.2286013607784599
0.7,0.18,0.12,-511.22931404451356,-0.20283745634533715
0.7,0.2,0.1,-436.26054664191815,-0.1730925382282911
0.7,0.22,0.08,-350.7893962776261,-0.13918065122469628
0.7,0.24,0.06,-253.44994016585633,-0.1005598461625851
0.7,0.26,0.04,-141.08857123659527,-0.05597888486210136
0.7,0.28,0.02,-5.744495628583081,-0.0022792098365220993
0.7,0.3,0.0,194.72534832198107,0.07726003430263251
0.72,0.0,0.28,-502.1555393235103,-0.19923730797102335
0.72,0.02,0.26,-617.6066047798922,-0.24504415004012367
0.72,0.04,0.24,-660.2318567756392,-0.2619563212583483
0.72,0.06,0.22,-673.5283393618392,-0.26723188866426983
0.72,0.08,0.2,-666.7119857143352,-0.26452740400850616
0.72,0.1,0.18,-644.1073749450006,-0.2555587051796886
0.72,0.12,0.16,-608.1775111808656,-0.24130302387868033
0.72,0.14,0.14,-560.4183925294619,-0.22235391849991018
0.72,0.16,0.12,-501.6873423569559,-0.19905154420678772
0.72,0.18,0.1,-432.2953878046692,-0.17151930541386218
0.72,0.2,0.08,-351.93139497257835,-0.1396337553485604
0.72,0.22,0.06,-259.3506230429698,-0.10290102549759869
0.72,0.24,0.04,-151.4977978472607,-0.06010889264965505
0.72,0.26,0.02,-20.49614610325216,-0.008132135670342393
0.72,0.28,0.0,175.72191931624366,0.06972015523961902
0.74,0.0,0.26,-455.5302515939129,-0.18073806603667383
0.74,0.02,0.24,-567.7773282182516,-0.2252736802497089
0.74,0.04,0.22,-607.2117711806459,-0.2409198528832893
0.74,0.06,0.2,-617.3150209851519,-0.24492846004815366
0.74,0.08,0.18,-607.2751157347866,-0.2409449857304916
0.74,0.1,0.16,-581.3692382070694,-0.23066646265335358
0.74,0.12,0.14,-541.9813503932783,-0.21503876143301773
0.74,0.14,0.12,-490.47528924774906,-0.19460300365834352
0.74,0.16,0.1,-427.4826209125913,-0.16960977212311834
0.74,0.18,0.08,-352.9118038965971,-0.14002274644680743
0.74,0.2,0.06,-265.67887460492466,-0.10541184875181561
0.74,0.22,0.04,-162.85353969986863,-0.06461444373801992
0.74,0.24,0.02,-36.661837959752575,-0.014546102409248071
0.74,0.26,0.0,154.87449893260418,0.06144864653342779
0.76,0.0,0.24,-409.57779114891673,-0.16250577783760323
0.76,0.02,0.22,-518.7529453748502,-0.20582256341881905
0.76,0.04,0.2,-555.1227374125501,-0.22025279248055396
0.76,0.06,0.18,-562.1420478157561,-0.22303780309784554
0.76,0.08,0.16,-548.9530657733048,-0.2178048880521285
0.76,0.1,0.14,-519.755729432527,-0.20622043216760738
0.76,0.12,0.12,-476.8039325761156,-0.1891786996603483
0.76,0.14,0.1,-421.2381979441552,-0.16713220904825973
0.76,0.16,0.08,-353.2903821583068,-0.14017295272317548
0.76,0.18,0.06,-272.0994693881207,-0.1079593104842902
0.76,0.2,0.04,-174.89989277225595,-0.0693940045893136
0.76,0.22,0.02,-54.047334576717276,-0.021444043928263806
0.76,0.24,0.0,132.32813848789192,0.05250305934424646
0.78,0.0,0.22,-364.758531453017,-0.14472310305302344
0.78,0.02,0.2,-471.0023185869304,-0.18687682730691482
0.78,0.04,0.18,-504.4328147265278,-0.20014084917544192
0.78,0.06,0.16,-508.46064992834545,-0.2017389497234159
0.78,0.08,0.14,-492.1526273435975,-0.1952685112562967
0.78,0.1,0.12,-459.58078325140013,-0.182345171724239
0.78,0.12,0.1,-412.77822869011015,-0.1637755966688279
0.78,0.14,0.08,-352.4887429523387,-0.13985489103739526
0.78,0.16,0.06,-278.1781934414644,-0.11037113017250566
0.78,0.18,0.04,-187.30806829773883,-0.07431712361307183
0.78,0.2,0.02,-72.40363196488897,-0.02872716437509152
0.8,0.0,0.2,-321.56496140525996,-0.12758544361474186
0.8,0.02,0.18,-425.0193594301363,-0.1686324383128527
0.8,0.04,0.16,-455.6216423951046,-0.18077432662881482
0.8,0.06,0.14,-456.7089767331854,-0.18120574189643393
0.8,0.08,0.12,-437.22250682696995,-0.17347420952858825
0.8,0.1,0.1,-401.01611029748346,-0.1591088099442596
0.8,0.12,0.08,-349.72923292918495,-0.13876001643126648
0.8,0.14,0.06,-283.3432861180049,-0.11242045369820276
0.8,0.16,0.04,-199.65091452273737,-0.07921432231346238
0.8,0.18,0.02,-91.40949648742708,-0.03626800976382063
0.82,0.0,0.18,-280.5181260010413,-0.11129953148942015
0.82,0.02,0.16,-381.31349850758306,-0.15129152022899284
0.82,0.04,0.14,-409.16022769413394,-0.1623401036348451
0.82,0.06,0.12,-407.27214464373264,-0.16159097999738717
0.82,0.08,0.1,-384.37495618558114,-0.15250619683507644
0.82,0.1,0.08,-343.93207047077067,-0.13645991028558674
0.82,0.12,0.06,-286.824329738542,-0.11380160695764874
0.82,0.14,0.04,-211.36437054048383,-0.08386180155297603
0.82,0.16,0.02,-110.64600063791522,-0.04390036468492711
0.82,0.18,0.0,56.65133178492033,0.02247721662695666
0.84,0.0,0.16,-242.15868591056642,-0.09607988143995957
0.84,0.02,0.14,-340.3901639294236,-0.13505460880203918
0.84,0.04,0.12,-365.4718058675371,-0.1450061047587998
0.84,0.06,0.1,-360.40482804238763,-0.14299570968720174
0.84,0.08,0.08,-333.52778698889233,-0.13233186375424824
0.84,0.1,0.06,-287.54940194514484,-0.11408928960419042
0.84,0.12,0.04,-221.68637193028098,-0.08795720150126066
0.84,0.14,0.02,-129.55799499752857,-0.05140396575970296
0.84,0.16,0.0,29.813300586082732,0.0118288484052255
0.86,0.0,0.14,-207.0281228060212,-0.08214133397340165
0.86,0.02,0.12,-302.71249634997366,-0.12010546163287791
0.86,0.04,0.1,-324.8554421086483,-0.12889098834328727
0.86,0.06,0.08,-316.07447482866155,-0.12540701545989924
0.86,0.08,0.06,-283.95753474756475,-0.11266416552411085
0.86,0.1,0.04,-229.554022919805,-0.09107880323708946
0.86,0.12,0.02,-147.39303601583515,-0.05848027037406056
0.86,0.14,0.0,2.970663238740599,0.0011786526289693123
0.88,0.0,0.12,-175.63135460239118,-0.06968422240930625
0.88,0.02,0.1,-268.6260155981945,-0.10658116859741797
0.88,0.04,0.08,-287.3305129151822,-0.11400244228765401
0.88,0.06,0.06,-273.6159837888649,-0.10856100900803965
0.88,0.08,0.04,-233.4160790326273,-0.09261112858829111
0.88,0.1,0.02,-163.09858430898066,-0.06471166865028129
0.88,0.12,0.0,-23.135215254163995,-0.009179223658031213
0.9,0.0,0.1,-148.36252351196617,-0.058864928241423586
0.9,0.02,0.08,-238.2044359730744,-0.09451097688570166
0.9,0.04,0.06,-252.29297896444723,-0.10010080545279586
0.9,0.06,0.04,-230.8502437598845,-0.09159309717689404
0.9,0.08,0.02,-175.13451746906685,-0.0694870952540887
0.92,0.0,0.08,-125.35221760300192,-0.049735264131638215
0.92,0.02,0.06,-210.90762226704192,-0.08368058021955496
0.92,0.04,0.04,-217.6359504516604,-0.08635013952871817
0.92,0.06,0.02,-181.0904610061475,-0.07185020003702901
0.94,0.0,0.06,-106.12720322883843,-0.042107467941691394
0.94,0.02,0.04,-184.70429540817668,-0.07328403991597039
0.94,0.04,0.02,-176.75860874922796,-0.07013147642529798
0.94,0.06,0.0,-83.80952853420422,-0.033252615056224545
0.96,0.0,0.04,-88.73539269328376,-0.03520702128623067
0.96,0.02,0.02,-153.08369886379296,-0.06073812129396726
0.96,0.04,0.0,-89.23692718279312,-0.03540601218390967
0.98,0.0,0.02,-66.76041623241645,-0.02648813876889741
0.98,0.02,0.0,-75.72987175083165,-0.030046897025079046
1.0,0.0,0.0,0.00033731350777088664,1.3383390198397805e-7
