z1,z2,z3,gibbs_e_mix,gibbs_e_mix_RT
0.18,0.4,0.42,-1872.2255750464865,-0.7188811130588435
0.18,0.42,0.4,-1841.3280492295526,-0.7070173461890366
0.18,0.44,0.38,-1805.7400566325232,-0.6933525741280914
0.18,0.46,0.36,-1765.5715700824367,-0.6779290232985935
0.18,0.48,0.34,-1720.9194172654497,-0.6607838727647151
0.18,0.5,0.32,-1671.8668962615338,-0.6419491066085259
0.18,0.52,0.3,-1618.4826285699892,-0.6214510735245712
0.18,0.54,0.28,-1560.8184741482528,-0.5993096862543618
0.18,0.56,0.26,-1498.9062287111774,-0.5755371534436869
0.18,0.58,0.24,-1432.7526687582413,-0.5501360770746758
0.18,0.6,0.22,-1362.332268427348,-0.5230966559458062
0.18,0.62,0.2,-1287.5765190328457,-0.49439258467974984
0.18,0.64,0.18,-1208.358112736898,-0.46397498070520493
0.18,0.66,0.16,-1124.4670561440053,-0.4317632125598607
0.18,0.68,0.14,-1035.5735214510887,-0.39763063579373464
0.18,0.7000000000000001,0.12,-941.1676809626842,-0.361381491142522
0.18,0.72,0.1,-840.4567474612286,-0.32271137097234753
0.18,0.74,0.08,-732.1748864507172,-0.28113423101399254
0.18,0.76,0.06,-614.1918832736774,-0.23583212972001277
0.18,0.78,0.04,-482.55966787405214,-0.18528912102377995
0.18,0.8,0.02,-328.36585935773155,-0.12608310537566958
0.18,0.8200000000000001,0.0,-107.35743757766613,-0.04122218777994296
0.2,0.0,0.8,-1002.6875075640346,-0.3850033463355148
0.2,0.02,0.78,-1221.5617051683075,-0.46904478284335344
0.2,0.04,0.76,-1366.050871816391,-0.5245244933704035
0.2,0.06,0.74,-1481.099713533651,-0.5686999605214604
0.2,0.08,0.72,-1576.2533841657932,-0.6052362505750618
0.2,0.1,0.7,-1656.04026755401,-0.6358721335060986
0.2,0.12,0.68,-1723.124175344361,-0.6616304368555586
0.2,0.14,0.66,-1779.26294955708,-0.6831861217205067
0.2,0.16,0.64,-1825.7043903200392,-0.7010183076882172
0.2,0.18,0.62,-1863.380476984261,-0.7154848481937354
0.2,0.2,0.6,-1893.0140608819202,-0.7268632974896986
0.2,0.22,0.58,-1915.182416753716,-0.7353753125781611
0.2,0.24,0.56,-1930.357476433117,-0.741202101795476
0.2,0.26,0.54,-1938.9325391145248,-0.7444946807918967
0.2,0.28,0.52,-1941.2406856061934,-0.745380943078423
0.2,0.3,0.5,-1937.5678613798955,-0.7439706835439622
0.2,0.32,0.48,-1928.1623936590113,-0.7403592527451599
0.2,0.34,0.46,-1913.2420348411688,-0.7346302613793938
0.2,0.36,0.44,-1892.999227992328,-0.7268576020840156
0.2,0.38,0.42,-1867.6050455052246,-0.7171069617686278
0.2,0.4,0.4,-1837.2120937818545,-0.7054369369301425
0.2,0.42,0.38,-1801.9565685937196,-0.6918998228523737
0.2,0.44,0.36,-1761.9595661213862,-0.6765421170077591
0.2,0.46,0.34,-1717.32768978913,-0.6594047520645202
0.2,0.48,0.32,-1668.1529327934404,-0.6405230507809654
0.2,0.5,0.3,-1614.5117516723476,-0.6199263702825886
0.2,0.52,0.28,-1556.4631672853666,-0.5976373728926415
0.2,0.54,0.26,-1494.0456224029804,-0.5736708195363047
0.2,0.56,0.24,-1427.2721682908596,-0.5480317215265934
0.2,0.58,0.22,-1356.1233098716239,-0.5207125933109582
0.2,0.6,0.2,-1280.5364447991415,-0.49168939737764467
0.2,0.62,0.18,-1200.3901616770272,-0.4609155152203495
0.2,0.64,0.16,-1115.4804665332795,-0.4283126189839231
0.2,0.66,0.14,-1025.483748228292,-0.3937564512394854
0.2,0.68,0.12,-929.8967315232167,-0.35705376867880484
0.2,0.7,0.1,-827.933643217888,-0.31790285685022784
0.2,0.72,0.08,-718.3362604172435,-0.2758205941217598
0.2,0.74,0.06,-598.9827272052189,-0.2299922484637664
0.2,0.76,0.04,-465.93424613877596,-0.1789054342280095
0.2,0.78,0.02,-310.28881084944305,-0.11914203538620825
0.2,0.8,0.0,-87.8050917649598,-0.033714645789229176
0.22,0.0,0.78,-1038.0650909070828,-0.3985873272563774
0.22,0.02,0.76,-1253.469106484612,-0.48129631304291853
0.22,0.04,0.74,-1394.4416705337208,-0.5354257486756233
0.22,0.06,0.72,-1505.9274118002504,-0.5782330870861581
0.22,0.08,0.7,-1597.47145253107,-0.6133833824200106
0.22,0.1,0.68,-1673.602191936283,-0.6426154105532943
0.22,0.12,0.66,-1736.983504550837,-0.6669520231745325
0.22,0.14,0.64,-1789.3733423463054,-0.6870682235989624
0.22,0.16,0.62,-1832.019660641694,-0.7034431910028177
0.22,0.18,0.6,-1865.8546355704384,-0.7164348543799671
0.22,0.2,0.58,-1891.6013507672214,-0.7263208571805713
0.22,0.22,0.56,-1909.8373395246126,-0.7333229556832138
0.22,0.24,0.54,-1921.0348049953973,-0.7376224624031109
0.22,0.26,0.52,-1925.5873114424576,-0.739370494769237
0.22,0.28,0.5,-1923.8281721962048,-0.7386950355744547
0.22,0.3,0.48,-1916.0434968290865,-0.7357059427176408
0.22,0.32,0.46,-1902.4816597283352,-0.730498584865012
0.22,0.34,0.44,-1883.3602782629096,-0.723156520866796
0.22,0.36,0.42,-1858.87139074683,-0.7137534879471678
0.22,0.38,0.4,-1829.185277751163,-0.7023548689788387
0.22,0.4,0.38,-1794.4532092460468,-0.6890187473070823
0.22,0.42,0.36,-1754.8092877779127,-0.6737966144771097
0.22,0.44,0.34,-1710.3714723054545,-0.6567337633578202
0.22,0.46,0.32,-1661.241793647925,-0.6378693708677907
0.22,0.48,0.3,-1607.505699016794,-0.6172362462941647
0.22,0.5,0.28,-1549.230378086164,-0.5948601885515327
0.22,0.52,0.26,-1486.4618117412665,-0.5707588529857008
0.22,0.54,0.24,-1419.2201249518293,-0.5449399670098779
0.22,0.56,0.22,-1347.4925804006089,-0.5173986398582718
0.22,0.58,0.2,-1271.2231538399265,-0.4881133598209335
0.22,0.6,0.18,-1190.2969610677974,-0.4570400146476639
0.22,0.62,0.16,-1104.5166096357207,-0.42410281127966754
0.22,0.64,0.14,-1013.5652895470803,-0.38918010373259776
0.22,0.66,0.12,-916.946855029224,-0.35208138620948365
0.22,0.68,0.1,-813.8831260797178,-0.3125078598295888
0.22,0.7,0.08,-703.1240822156033,-0.26997955245274347
0.22,0.72,0.06,-582.5568382902693,-0.22368517656840106
0.22,0.74,0.04,-448.25251273099184,-0.17211615393913085
0.22,0.76,0.02,-291.32015893001744,-0.11185861516868245
0.22,0.78,0.0,-67.5308769218027,-0.02592992672166649
0.24,0.0,0.76,-1066.8978937084248,-0.4096582994974869
0.24,0.02,0.74,-1278.7940658918524,-0.49102037367401796
0.24,0.04,0.72,-1416.2124208365058,-0.5437850945890577
0.24,0.06,0.7,-1524.0975827377551,-0.5852099134270218
0.24,0.08,0.68,-1611.9947199296585,-0.618959902029561
0.24,0.1,0.66,-1684.4323293402922,-0.6467738737936979
0.24,0.12,0.64,-1744.0744348904773,-0.6696747377678617
0.24,0.14,0.62,-1792.6791883383412,-0.6883375739796165
0.24,0.16,0.6,-1831.494792165955,-0.7032416565087494
0.24,0.18,0.58,-1861.45371167731,-0.7147450253823577
0.24,0.2,0.56,-1883.27935320498,-0.7231254479573699
0.24,0.22,0.54,-1897.5495936758743,-0.7286048124581348
0.24,0.24,0.52,-1904.7369828003611,-0.7313645644680762
0.24,0.26,0.5,-1905.2354091617417,-0.7315559459459401
0.24,0.28,0.48,-1899.378453581703,-0.7293070423935945
0.24,0.3,0.46,-1887.4523892318539,-0.7247277745273182
0.24,0.32,0.44,-1869.7055865966795,-0.7179135095147846
0.24,0.34,0.42,-1846.3554059770431,-0.7089477074994199
0.24,0.36,0.4,-1817.5932602286193,-0.6979038655472694
0.24,0.38,0.38,-1783.5882809470713,-0.6848469253573272
0.24,0.4,0.36,-1744.4898561766531,-0.6698342476691123
0.24,0.42,0.34,-1700.4291895212846,-0.6529162109167622
0.24,0.44,0.32,-1651.5199361791456,-0.6341364554481399
0.24,0.46,0.3,-1597.8578844973927,-0.6135317612509453
0.24,0.48,0.28,-1539.519557709189,-0.5911315110596973
0.24,0.5,0.26,-1476.5594931752912,-0.5669566456622619
0.24,0.52,0.24,-1409.0057926324134,-0.5410179553223962
0.24,0.54,0.22,-1336.8532892760777,-0.5133134561348468
0.24,0.56,0.2,-1260.0532798595304,-0.4838244474447874
0.24,0.58,0.18,-1178.4980975298258,-0.45250958825777987
0.24,0.6,0.16,-1091.9976034015235,-0.4192958706759388
0.24,0.62,0.14,-1000.242415400241,-0.3840645008247671
0.24,0.64,0.12,-902.7441303686264,-0.346627945850287
0.24,0.66,0.1,-798.7327718853649,-0.30669055681245544
0.24,0.68,0.08,-686.9671399929648,-0.2637757484007935
0.24,0.7,0.06,-565.3439566448487,-0.21707592195659883
0.24,0.72,0.04,-429.94492151011855,-0.16508656213689255
0.24,0.74,0.02,-271.89085366267,-0.10439831723091714
0.24,0.76,0.0,-46.96604177698828,-0.018033617764126077
0.26,0.0,0.74,-1089.6085636321877,-0.41837854768269894
0.26,0.02,0.72,-1297.9602819262946,-0.498379652865375
0.26,0.04,0.7,-1431.787989789933,-0.5497656679211395
0.26,0.06,0.68,-1536.0363890637745,-0.5897940738479848
0.26,0.08,0.66,-1620.2507815575373,-0.6221299937384003
0.26,0.1,0.64,-1688.9598540490042,-0.6485123138862704
0.26,0.12,0.62,-1744.8278759847162,-0.6699640376148832
0.26,0.14,0.6,-1789.6132979403192,-0.6871603596891901
0.26,0.16,0.58,-1824.5646698582532,-0.7005806876038294
0.26,0.18,0.56,-1850.6148454769536,-0.7105832105336237
0.26,0.2,0.54,-1868.4876488610935,-0.7174458562326888
0.26,0.22,0.52,-1878.7613869866072,-0.7213906780519084
0.26,0.24,0.5,-1881.9090279357297,-0.7225992822175461
0.26,0.26,0.48,-1878.3248337139557,-0.7212230540717983
0.26,0.28,0.46,-1868.3426680465564,-0.7173901877434234
0.26,0.3,0.44,-1852.248934574538,-0.7112106540452207
0.26,0.32,0.42,-1830.2918980773356,-0.7027797795571449
0.26,0.34,0.4,-1802.6884639378295,-0.6921808497471181
0.26,0.36,0.38,-1769.629088242771,-0.6794869943092636
0.26,0.38,0.36,-1731.2812373718407,-0.6647625155472295
0.26,0.4,0.34,-1687.7916448793294,-0.6480637549522539
0.26,0.42,0.32,-1639.2874865079284,-0.6294395443748776
0.26,0.44,0.3,-1585.876486572186,-0.6089312468731521
0.26,0.46,0.28,-1527.645861585841,-0.5865723510957261
0.26,0.48,0.26,-1464.6598807639293,-0.5623875345843746
0.26,0.5,0.24,-1396.9556532052284,-0.5363910461724589
0.26,0.52,0.22,-1324.53649978035,-0.5085841609793843
0.26,0.54,0.2,-1247.3618672738448,-0.47895130772941946
0.26,0.56,0.18,-1165.3320679110802,-0.44745420916615813
0.26,0.58,0.16,-1078.2649283400951,-0.4140229159289181
0.26,0.6,0.14,-985.8591717765421,-0.3785417463429283
0.26,0.62,0.12,-887.6347939225816,-0.34082639247622654
0.26,0.64,0.1,-782.8306694354123,-0.3005846039499571
0.26,0.66,0.08,-670.2150693936201,-0.25734343206081495
0.26,0.68,0.06,-547.6949879474541,-0.21029922238010218
0.26,0.7,0.04,-411.36339747800866,-0.15795178796407358
0.26,0.72,0.02,-252.3536129816389,-0.0968965751790656
0.26,0.74,0.0,-26.4638942043548,-0.010161379042707336
0.28,0.0,0.72,-1106.5625120207478,-0.42488837932411727
0.28,0.02,0.7,-1311.3344143983632,-0.503514937505143
0.28,0.04,0.68,-1441.536418321004,-0.5535087858693156
0.28,0.06,0.66,-1542.1133957872007,-0.5921274707503821
0.28,0.08,0.64,-1622.6108799458161,-0.6230362040684521
0.28,0.1,0.62,-1687.5578499800322,-0.647973984392726
0.28,0.12,0.6,-1739.6189270796895,-0.6679639501058664
0.28,0.14,0.58,-1780.5529689911018,-0.6836814523147243
0.28,0.16,0.56,-1811.6089814181869,-0.6956060735133199
0.28,0.18,0.54,-1833.7203117139907,-0.7040961924103789
0.28,0.2,0.52,-1847.6112994904252,-0.7094299347154225
0.28,0.22,0.5,-1853.8607664076299,-0.7118295514033598
0.28,0.24,0.48,-1852.9421624528077,-0.7114768337381893
0.28,0.26,0.46,-1845.2501547252868,-0.7085233226065618
0.28,0.28,0.44,-1831.11887506098,-0.7030973150840599
0.28,0.3,0.42,-1810.8347764687423,-0.6953088009393255
0.28,0.32,0.4,-1784.6458435675959,-0.6852529991787218
0.28,0.34,0.38,-1752.7682219799826,-0.6730129035438767
0.28,0.36,0.36,-1715.390924763491,-0.6586610896469559
0.28,0.38,0.34,-1672.6790145174455,-0.6422609368086505
0.28,0.4,0.32,-1624.7754799942995,-0.6238673486233183
0.28,0.42,0.3,-1571.8018858485375,-0.6035270024439925
0.28,0.44,0.28,-1513.8577461286495,-0.5812781088212056
0.28,0.46,0.26,-1451.0184324617658,-0.5571496083056726
0.28,0.48,0.24,-1383.3312491708984,-0.5311596644054839
0.28,0.5,0.22,-1310.809049802816,-0.5033132125152473
0.28,0.52,0.2,-1233.4203649899373,-0.4735981692971988
0.28,0.54,0.18,-1151.0743343547583,-0.4419796469631444
0.28,0.56,0.16,-1063.5975341894518,-0.40839105576568674
0.28,0.58,0.14,-970.697530990793,-0.3727201095972669
0.28,0.6,0.12,-871.9034270006632,-0.33478599717691276
0.28,0.62,0.1,-766.4636395847047,-0.2943001322530827
0.28,0.64,0.08,-653.1565997524958,-0.25079346724560436
0.28,0.66,0.06,-529.9002729016374,-0.2034665603712072
0.28,0.68,0.04,-392.7996262705592,-0.15082383036855274
0.28,0.7,0.02,-233.00122946176316,-0.08946581299392428
0.28,0.72,0.0,-6.31812292698487,-0.0024259786335205395
0.3,0.0,0.7,-1118.081440615213,-0.42931131869616856
0.3,0.02,0.68,-1319.2396342013672,-0.506550315980206
0.3,0.04,0.66,-1445.7824957092453,-0.5551391582345244
0.3,0.06,0.64,-1542.6551709899868,-0.5923354969444463
0.3,0.08,0.62,-1619.4035336171291,-0.621804674743427
0.3,0.1,0.6,-1680.5569687142852,-0.6452858460701908
0.3,0.12,0.58,-1728.7805657740137,-0.66380232912226
0.3,0.14,0.56,-1765.833707224574,-0.6780296764693574
0.3,0.16,0.54,-1792.9659700568918,-0.688447689963387
0.3,0.18,0.52,-1811.1113046840837,-0.6954149798709064
0.3,0.2,0.5,-1820.9946639867703,-0.6992099073790937
0.3,0.22,0.48,-1823.1954625805374,-0.700054951140803
0.3,0.24,0.46,-1818.1876806436267,-0.6981321059982389
0.3,0.26,0.44,-1806.3663943242718,-0.6935930699011414
0.3,0.28,0.42,-1788.065943645277,-0.6865662198629094
0.3,0.3,0.4,-1763.572680476329,-0.6771615068176348
0.3,0.32,0.38,-1733.134031545469,-0.6654739355574887
0.3,0.34,0.36,-1696.9649271840135,-0.651586033187039
0.3,0.36,0.34,-1655.252233728912,-0.6355695510390792
0.3,0.38,0.32,-1608.1575593128546,-0.6174865420178406
0.3,0.4,0.3,-1555.818609745933,-0.5973898812187993
0.3,0.42,0.28,-1498.3491105836674,-0.5753232360050259
0.3,0.44,0.26,-1435.8371511739897,-0.5513204301685537
0.3,0.46,0.24,-1368.3416143735194,-0.5254040730434666
0.3,0.48,0.22,-1295.8860890022934,-0.49758322206249606
0.3,0.5,0.2,-1218.4492515986985,-0.467849689625802
0.3,0.52,0.18,-1135.9500227803637,-0.43617234356778317
0.3,0.54,0.16,-1048.224599786703,-0.4024882883098185
0.3,0.56,0.14,-954.990203264003,-0.36668894466184804
0.3,0.58,0.12,-855.7858111986734,-0.3285972933465522
0.3,0.6,0.1,-749.8701278330627,-0.2879286979790481
0.3,0.62,0.08,-636.0324784842687,-0.24421829408189408
0.3,0.64,0.06,-512.2025388846796,-0.19667113630569943
0.3,0.66,0.04,-374.4980292557075,-0.14379654017011373
0.3,0.68,0.02,-214.07956565355607,-0.08220043486819742
0.3,0.7,0.0,13.224189626123916,0.005077710872255939
0.32,0.0,0.68,-1124.4533838805291,-0.4317579628014359
0.32,0.02,0.66,-1321.965691331825,-0.5075970440082411
0.32,0.04,0.64,-1444.8178550251323,-0.554768763781025
0.32,0.06,0.62,-1537.955410396593,-0.5905309231946164
0.32,0.08,0.6,-1610.9246924312101,-0.6185490420512867
0.32,0.1,0.58,-1668.2556171130673,-0.6405624786250088
0.32,0.12,0.56,-1712.6138691364795,-0.6575947796537689
0.32,0.14,0.54,-1745.759481687248,-0.6703217475795873
0.32,0.16,0.52,-1768.94272435514,-0.6792234501925289
0.32,0.18,0.5,-1783.098261693849,-0.6846587719687228
0.32,0.2,0.48,-1788.9517531774545,-0.6869063454070411
0.32,0.22,0.46,-1787.0832716424375,-0.6861889018983498
0.32,0.24,0.44,-1777.967350584313,-0.6826886487428729
0.32,0.26,0.42,-1761.9994369452652,-0.67655742626463
0.32,0.28,0.4,-1739.5139529466833,-0.6679236430389276
0.32,0.3,0.38,-1710.796899363857,-0.6568971151896432
0.32,0.32,0.36,-1676.0947210054655,-0.6435724704799759
0.32,0.34,0.34,-1635.6204649941901,-0.6280315129161995
0.32,0.36,0.32,-1589.5578409378031,-0.6103447817373221
0.32,0.38,0.3,-1538.0635106786613,-0.5905724306134504
0.32,0.4,0.28,-1481.2677218861045,-0.568764470927164
0.32,0.42,0.26,-1419.2732068904352,-0.5449603489572334
0.32,0.44,0.24,-1352.152055429775,-0.51918774510279
0.32,0.46,0.22,-1279.939989993447,-0.4914603757787936
0.32,0.48,0.2,-1202.627053109858,-0.46177441760073457
0.32,0.5,0.18,-1120.14302875646,-0.4301029096227115
0.32,0.52,0.16,-1032.3347123434269,-0.3963870256607819
0.32,0.54,0.14,-938.9298775106481,-0.3605222385728274
0.32,0.56,0.12,-839.4782210280064,-0.32233564478804155
0.32,0.58,0.1,-733.249540877021,-0.2815468676003268
0.32,0.6,0.08,-619.0448450281547,-0.23769552833724616
0.32,0.62,0.06,-494.8063058701209,-0.18999148000828645
0.32,0.64,0.04,-356.6651969190689,-0.1369492422109262
0.32,0.66,0.02,-195.79701115249418,-0.0751804564508232
0.34,0.0,0.66,-1125.9403771731158,-0.4323289257278767
0.34,0.02,0.64,-1319.7766116379426,-0.5067564999691642
0.34,0.04,0.62,-1438.908700305401,-0.5524998172508763
0.34,0.06,0.6,-1528.2826967731817,-0.5868168776070677
0.34,0.08,0.58,-1597.445530876921,-0.6133734292456521
0.34,0.1,0.56,-1650.9277859304966,-0.6339090866761712
0.34,0.12,0.54,-1691.395878665924,-0.6494476777181669
0.34,0.14,0.52,-1720.6106264474147,-0.6606653059157572
0.34,0.16,0.5,-1739.823116183441,-0.6680423528860313
0.34,0.18,0.48,-1749.9688352707672,-0.6719380190533404
0.34,0.2,0.46,-1751.7742323973944,-0.6726312399521472
0.34,0.22,0.44,-1745.8200813536423,-0.6703450161195588
0.34,0.24,0.42,-1732.5814528717492,-0.6652617611393465
0.34,0.26,0.4,-1712.4540638059807,-0.6575334189740555
0.34,0.28,0.38,-1685.7721970805578,-0.6472883447128605
0.34,0.3,0.36,-1652.8211106475355,-0.6346360692567466
0.34,0.32,0.34,-1613.8456361829667,-0.6196706009720876
0.34,0.34,0.32,-1569.0559693572795,-0.6024726489889858
0.34,0.36,0.3,-1518.6312188142947,-0.583110985907786
0.34,0.38,0.28,-1462.7209792109043,-0.5616430518013555
0.34,0.4,0.26,-1401.4449480076182,-0.5381148070736053
0.34,0.42,0.24,-1334.8903604322131,-0.5125597475588395
0.34,0.44,0.22,-1263.1067164529595,-0.4849968798301769
0.34,0.46,0.2,-1186.0968409289562,-0.4554272885527776
0.34,0.48,0.18,-1103.8026221462587,-0.4238286604893058
0.34,0.5,0.16,-1016.0825603569483,-0.3901466637805896
0.34,0.52,0.14,-922.6759877898394,-0.35428120945231634
0.34,0.54,0.12,-823.1442520272722,-0.3160638675126858
0.34,0.56,0.1,-716.7691267260307,-0.27521885957264003
0.34,0.58,0.08,-602.364155066025,-0.23129062012191665
0.34,0.6,0.06,-477.88484823988256,-0.18349412388948555
0.34,0.62,0.04,-339.4768828816641,-0.13034942085846565
0.34,0.64,0.02,-178.3315043417756,-0.06847420099551332
0.36,0.0,0.64,-1122.7844691741775,-0.4311171472513799
0.36,0.02,0.62,-1312.916741017063,-0.5041225057042076
0.36,0.04,0.6,-1428.3018844681355,-0.5484271031096254
0.36,0.06,0.58,-1513.8866134079399,-0.5812891930314331
0.36,0.08,0.56,-1579.2185987500343,-0.6063748082302869
0.36,0.1,0.54,-1628.8292389505878,-0.6254238762070718
0.36,0.12,0.52,-1665.3858285587448,-0.6394605618380192
0.36,0.14,0.5,-1690.6501077647372,-0.649161323006065
0.36,0.16,0.48,-1705.8741052097575,-0.6550069029267482
0.36,0.18,0.46,-1711.9942314957261,-0.6573568565088151
0.36,0.2,0.44,-1709.7377873126898,-0.656490446431164
0.36,0.22,0.42,-1699.686254019667,-0.6526309449170601
0.36,0.24,0.4,-1682.3151644161335,-0.645960942970888
0.36,0.26,0.38,-1658.0203129378715,-0.6366324143442781
0.36,0.28,0.36,-1627.1354846054746,-0.6247735229456424
0.36,0.3,0.34,-1589.9446009997264,-0.6104932865475906
0.36,0.32,0.32,-1546.6899553090188,-0.5938847388097841
0.36,0.34,0.3,-1497.5774964216143,-0.5750269582193457
0.36,0.36,0.28,-1442.7796669689506,-0.5539861578183782
0.36,0.38,0.26,-1382.4359662255665,-0.5308159013414488
0.36,0.4,0.24,-1316.6511107310798,-0.505556396946997
0.36,0.42,0.22,-1245.490332401916,-0.47823269182661765
0.36,0.44,0.2,-1168.9709006683806,-0.44885141694799185
0.36,0.46,0.18,-1087.0482459228406,-0.4173954588555772
0.36,0.48,0.16,-999.5938392363587,-0.3838154661139879
0.36,0.5,0.14,-906.3597073496994,-0.3480162240786939
0.36,0.52,0.12,-806.9198885120113,-0.3098341756112532
0.36,0.54,0.1,-700.5691042935105,-0.2689985139513176
0.36,0.56,0.08,-586.1343623180419,-0.22505884355028494
0.36,0.58,0.06,-461.5854209054578,-0.17723560962680004
0.36,0.6,0.04,-323.0832678683737,-0.12405474121895708
0.36,0.62,0.02,-161.8358288570439,-0.06214033305183514
0.36,0.64,0.0,66.27592817277582,0.025448062268175167
0.38,0.0,0.62,-1115.2125586214606,-0.42820975000252864
0.38,0.02,0.6,-1301.6156174069256,-0.4997831972213238
0.38,0.04,0.58,-1413.2298185952714,-0.5426398605704822
0.38,0.06,0.56,-1495.0026925282073,-0.5740383071115566
0.38,0.08,0.54,-1556.4828102087267,-0.5976449152138218
0.38,0.1,0.52,-1602.20254363013,-0.615199986188598
0.38,0.12,0.5,-1634.8302180309474,-0.6277280806673835
0.38,0.14,0.48,-1656.1286368964866,-0.635906064808035
0.38,0.16,0.46,-1667.3508891025776,-0.6402150889258909
0.38,0.18,0.44,-1669.434391761817,-0.6410150944010312
0.38,0.2,0.42,-1663.1073274136652,-0.6385856825173263
0.38,0.22,0.4,-1648.9518361537375,-0.6331503784340675
0.38,0.24,0.38,-1627.4437504115594,-0.6248918882050158
0.38,0.26,0.36,-1598.978617570163,-0.613962090720606
0.38,0.28,0.34,-1563.8891698566185,-0.6004887456466255
0.38,0.3,0.32,-1522.4571111759396,-0.5845800192315693
0.38,0.32,0.3,-1474.920851165567,-0.5663274539625244
0.38,0.34,0.28,-1421.480084328201,-0.5458077268213064
0.38,0.36,0.26,-1362.2976248363702,-0.5230833537969763
0.38,0.38,0.24,-1297.498521248439,-0.4982023499620881
0.38,0.4,0.22,-1227.166089536222,-0.4711967062686682
0.38,0.42,0.2,-1151.3340171170184,-0.44207935772218104
0.38,0.44,0.18,-1069.9729608146881,-0.4108390373816098
0.38,0.46,0.16,-982.9688261093288,-0.3774319362121061
0.38,0.48,0.14,-890.0876304139992,-0.3417682115874508
0.38,0.5,0.12,-790.9172739627884,-0.3036896289752468
0.38,0.52,0.1,-684.7665076905596,-0.2629307684902146
0.38,0.54,0.08,-570.4768248989403,-0.21904679667002333
0.38,0.56,0.06,-446.0332181161102,-0.17126400823392543
0.38,0.58,0.04,-307.6129631215508,-0.1181145863337855
0.38,0.6,0.02,-146.44165516793737,-0.05622941031701923
0.38,0.62,0.0,81.5803259394088,0.031324513614535615
0.4,0.0,0.6,-1103.440385480273,-0.4236895719622045
0.4,0.02,0.58,-1286.0920010302398,-0.4938225721939185
0.4,0.04,0.56,-1393.9145433117228,-0.535223346887546
0.4,0.06,0.54,-1471.856529567216,-0.5651508420463357
0.4,0.08,0.52,-1529.4676021639789,-0.5872718474128212
0.4,0.1,0.5,-1571.281274035031,-0.603327102386567
0.4,0.12,0.48,-1599.9670579864032,-0.6143416235910517
0.4,0.14,0.46,-1617.288957850651,-0.6209927380831689
0.4,0.16,0.44,-1624.5012270376174,-0.6237620433260361
0.4,0.18,0.42,-1622.5423428043432,-0.6230098877649016
0.4,0.2,0.4,-1612.141347689896,-0.6190162028989059
0.4,0.22,0.38,-1593.8809087345908,-0.6120047162190452
0.4,0.24,0.36,-1568.2368682138076,-0.6021581375596072
0.4,0.26,0.34,-1535.604011252508,-0.5896280531257128
0.4,0.28,0.32,-1496.313181232268,-0.5745414973204623
0.4,0.3,0.3,-1450.6425709952782,-0.5570052882445722
0.4,0.32,0.28,-1398.8247581256019,-0.537108729043311
0.4,0.34,0.26,-1341.050287992599,-0.5149249836927717
0.4,0.36,0.24,-1277.4680686507381,-0.490511228630114
0.4,0.38,0.22,-1208.182367568792,-0.4639074995834071
0.4,0.4,0.2,-1133.2456617510834,-0.43513394622253077
0.4,0.42,0.18,-1052.6458306174118,-0.40418591459109127
0.4,0.44,0.16,-966.2849249826577,-0.37102579500136695
0.4,0.46,0.14,-873.9444476899307,-0.3355696907897085
0.4,0.48,0.12,-775.2274937143902,-0.2976652017700277
0.4,0.5,0.1,-669.4580577371507,-0.25705276121994275
0.4,0.52,0.08,-555.4932509786049,-0.21329353251157238
0.4,0.54,0.06,-431.33438145431137,-0.1656200750450298
0.4,0.56,0.04,-293.17607115609735,-0.11257123242196974
0.4,0.58,0.02,-132.26264629096886,-0.05078507614094471
0.4,0.6,0.0,95.48501142187524,0.036663515447218326
0.42,0.0,0.58,-1087.675909751295,-0.41763646382722164
0.42,0.02,0.56,-1266.5572964026942,-0.4863218039141256
0.42,0.04,0.54,-1370.571196004039,-0.5262601686686765
0.42,0.06,0.52,-1444.667297125954,-0.5547109538506493
0.42,0.08,0.5,-1498.3964957479839,-0.5753414305538668
0.42,0.1,0.48,-1536.2936193949572,-0.5898928429435776
0.42,0.12,0.46,-1561.0295244659756,-0.5993907235445997
0.42,0.14,0.44,-1574.369540925556,-0.6045129086105998
0.42,0.16,0.42,-1577.56916470933,-0.6057414726990867
0.42,0.18,0.4,-1571.5679390170735,-0.6034371735468548
0.42,0.2,0.38,-1557.095666017478,-0.5978802343291099
0.42,0.22,0.36,-1534.7352856686884,-0.5892944873294954
0.42,0.24,0.34,-1504.9621756326997,-0.5778624639840374
0.42,0.26,0.32,-1468.1695692207431,-0.5637351546457348
0.42,0.28,0.3,-1424.6851807179773,-0.5470383922340925
0.42,0.3,0.28,-1374.7818042184135,-0.527876921884821
0.42,0.32,0.26,-1318.6833602245497,-0.5063367226712852
0.42,0.34,0.24,-1256.5670473718455,-0.4824858338052069
0.42,0.36,0.22,-1188.5616293141138,-0.45637369684961576
0.42,0.38,0.2,-1114.741260154813,-0.42802878486093343
0.42,0.4,0.18,-1035.113436960375,-0.3974539764984053
0.42,0.42,0.16,-949.5983794992371,-0.3646186384332112
0.42,0.44,0.14,-857.9948191777448,-0.3294454892775961
0.42,0.46,0.12,-759.9225783338807,-0.2917885516747319
0.42,0.48,0.1,-654.7222727635763,-0.2513946409352992
0.42,0.5,0.08,-541.2678986727551,-0.20783140378329154
0.42,0.52,0.06,-417.578274174155,-0.16033812299570468
