z1,z2,z3,gibbs_e_mix,gibbs_e_mix_RT
0.18,0.38,0.44,-1856.258435368327,-0.7245464751440907
0.18,0.4,0.42,-1829.6870078284628,-0.7141749483153196
0.18,0.42,0.4,-1798.3355051872568,-0.7019376324888468
0.18,0.44,0.38,-1762.3230195828219,-0.6878810124575454
0.18,0.46,0.36,-1721.7552984656431,-0.6720463642318267
0.18,0.48,0.34,-1676.7250072073002,-0.6544698575427298
0.18,0.5,0.32,-1627.3113397595407,-0.63518240387192
0.18,0.52,0.3,-1573.5788782571835,-0.6142092113247177
0.18,0.54,0.28,-1515.5755288487144,-0.5915689789305045
0.18,0.56,0.26,-1453.3292584499977,-0.567272622911895
0.18,0.58,0.24,-1386.8432048447266,-0.541321368028368
0.18,0.6,0.22,-1316.0884951021835,-0.51370394441589
0.18,0.62,0.2,-1240.9937204290072,-0.4843924793448136
0.18,0.64,0.18,-1161.4293570438494,-0.453336416277625
0.18,0.66,0.16,-1077.1842464513775,-0.42045333450146705
0.18,0.68,0.14,-987.9290270767024,-0.38561467553354084
0.18,0.7000000000000001,0.12,-893.1569216436046,-0.34862263087791084
0.18,0.72,0.1,-792.0824245202548,-0.3091705970326594
0.18,0.74,0.08,-683.4542765526867,-0.2667701746498165
0.18,0.76,0.06,-565.1704679824966,-0.22060089405115663
0.18,0.78,0.04,-433.3402475843809,-0.16914409273137143
0.18,0.8,0.02,-279.1888512975845,-0.10897474955692482
0.18,0.8200000000000001,0.0,-59.1756808856353,-0.023097824194631092
0.2,0.0,0.8,-986.3628448628733,-0.3850033534348278
0.2,0.02,0.78,-1201.2572569813856,-0.46888229284432587
0.2,0.04,0.76,-1342.9567383088215,-0.5241913262037717
0.2,0.06,0.74,-1455.6733193050532,-0.5681875714975517
0.2,0.08,0.72,-1548.7957677088198,-0.6045357116391201
0.2,0.1,0.7,-1626.777707992398,-0.6349741133620743
0.2,0.12,0.68,-1692.238495370184,-0.6605251798790168
0.2,0.14,0.66,-1746.9062081085867,-0.6818634255748215
0.2,0.16,0.64,-1792.0071256297451,-0.699467499551318
0.2,0.18,0.62,-1828.4567837106952,-0.7136947594950658
0.2,0.2,0.6,-1856.964926089102,-0.7248222370486328
0.2,0.22,0.58,-1878.098016817621,-0.7330710380261812
0.2,0.24,0.56,-1892.318814182112,-0.738621789154289
0.2,0.26,0.54,-1900.0126410223165,-0.7416248920688533
0.2,0.28,0.52,-1901.5054937182576,-0.7422075917286336
0.2,0.3,0.5,-1897.0769063505504,-0.7404789976352668
0.2,0.32,0.48,-1886.9693064998282,-0.7365337356477815
0.2,0.34,0.46,-1871.394937156805,-0.7304546497860973
0.2,0.36,0.44,-1850.5410291080661,-0.7223148211492003
0.2,0.38,0.42,-1824.573667496723,-0.7121790771354324
0.2,0.4,0.4,-1793.640640595051,-0.7001051033933567
0.2,0.42,0.38,-1757.8734523764178,-0.6861442293814987
0.2,0.44,0.36,-1717.388602111776,-0.6703419278285028
0.2,0.46,0.34,-1672.2881703798557,-0.6527380434683191
0.2,0.48,0.32,-1622.6596916351446,-0.6333667433001349
0.2,0.5,0.3,-1568.5752299684464,-0.6122561558334192
0.2,0.52,0.28,-1510.0894969930541,-0.5894276364494087
0.2,0.54,0.26,-1447.2367453523693,-0.56489455485545
0.2,0.56,0.24,-1380.0260170714319,-0.5386604403916643
0.2,0.58,0.22,-1308.4340871111199,-0.510716227714611
0.2,0.6,0.2,-1232.3950546384258,-0.4810361939963935
0.2,0.62,0.18,-1151.7848753145663,-0.44957192147000563
0.2,0.64,0.16,-1066.3979512361166,-0.4162431598678201
0.2,0.66,0.14,-975.9106734753996,-0.380923596116503
0.2,0.68,0.12,-879.8223244622613,-0.3434177869827279
0.2,0.7,0.1,-777.3538872901281,-0.3034216616846569
0.2,0.72,0.08,-667.2611524441063,-0.2604495725338107
0.2,0.74,0.06,-547.449865757841,-0.2136840770634633
0.2,0.76,0.04,-414.03789929873665,-0.16160987866618817
0.2,0.78,0.02,-258.26016250500174,-0.10080573202944643
0.2,0.8,0.0,-36.586988795788784,-0.014280863732675819
0.22,0.0,0.78,-1021.1644475330759,-0.39858733401835955
0.22,0.02,0.76,-1232.595105820932,-0.4811142792330026
0.22,0.04,0.74,-1370.782600392129,-0.5350524918185185
0.22,0.06,0.72,-1479.9387665858594,-0.5776590135985619
0.22,0.08,0.7,-1569.4522155860177,-0.612598466379115
0.22,0.1,0.68,-1643.7764547424158,-0.6416091711777974
0.22,0.12,0.66,-1705.530761693437,-0.665713500927254
0.22,0.14,0.64,-1756.4431757654893,-0.6855859548130527
0.22,0.16,0.62,-1797.7399737888918,-0.7017051809253675
0.22,0.18,0.6,-1830.336721176056,-0.7144285485182242
0.22,0.2,0.58,-1854.9432169825486,-0.7240331108262222
0.22,0.22,0.56,-1872.125996525483,-0.7307400014799155
0.22,0.24,0.54,-1882.3478913753388,-0.7347298758107961
0.22,0.26,0.52,-1885.9942802523037,-0.7361531572663684
0.22,0.28,0.5,-1883.3911713724992,-0.7351370954253326
0.22,0.3,0.48,-1874.8180304830057,-0.7317907731169501
0.22,0.32,0.46,-1860.5170880339065,-0.7262087392550125
0.22,0.34,0.44,-1840.7001959195186,-0.7184736852042324
0.22,0.36,0.42,-1815.5539127022093,-0.7086584296768084
0.22,0.38,0.4,-1785.2432535924709,-0.6968273824482486
0.22,0.4,0.38,-1749.9143830044886,-0.6830375953326064
0.22,0.42,0.36,-1709.6964170518659,-0.6673394657439558
0.22,0.44,0.34,-1664.7024191519995,-0.6497771253069573
0.22,0.46,0.32,-1615.0295994291337,-0.6303885176891129
0.22,0.48,0.3,-1560.7586563104487,-0.6092051416084077
0.22,0.5,0.28,-1501.9521150678938,-0.5862514023225015
0.22,0.52,0.26,-1438.651408542406,-0.5615434721586328
0.22,0.54,0.24,-1370.872288182134,-0.5350874993211773
0.22,0.56,0.22,-1298.5979126801958,-0.5068769102052393
0.22,0.58,0.2,-1221.7685722651513,-0.47688839851703774
0.22,0.6,0.18,-1140.2663465230944,-0.44507593681846613
0.22,0.62,0.16,-1053.8918163137077,-0.41136168657560057
0.22,0.64,0.14,-962.3277282417084,-0.37562181544651063
0.22,0.66,0.12,-865.0800222178705,-0.33766347878772557
0.22,0.68,0.1,-761.3767724198915,-0.2971853736540492
0.22,0.7,0.08,-649.9814354546734,-0.2537048446459092
0.22,0.72,0.06,-528.808153043647,-0.20640772643234118
0.22,0.74,0.04,-393.98409479299835,-0.1537823514797712
0.22,0.76,0.02,-236.75456273032682,-0.09241153097655884
0.22,0.78,0.0,-13.601597848828533,-0.005309061276125966
0.24,0.0,0.76,-1049.5278247478127,-0.40965830592214086
0.24,0.02,0.74,-1257.4559185527469,-0.49081810812387555
0.24,0.04,0.72,-1392.0925684078466,-0.543370332652011
0.24,0.06,0.7,-1497.6494804344547,-0.5845719708930773
0.24,0.08,0.68,-1583.5151796887003,-0.6180876110351256
0.24,0.1,0.66,-1654.1431310344342,-0.6456555575123873
0.24,0.12,0.64,-1712.1526128463302,-0.6682981835449013
0.24,0.14,0.62,-1759.271706672669,-0.6866900047985423
0.24,0.16,0.6,-1796.7267695496048,-0.7013097006699306
0.24,0.18,0.58,-1825.4334792310729,-0.7125146842629427
0.24,0.2,0.56,-1846.1017702979334,-0.7205820617112636
0.24,0.22,0.54,-1859.2983237333465,-0.7257330235027353
0.24,0.24,0.52,-1865.4861084865188,-0.7281482785913791
0.24,0.26,0.5,-1865.050606853838,-0.7279782908532139
0.24,0.28,0.48,-1858.3178619713653,-0.7253503234971103
0.24,0.3,0.46,-1845.5672586613327,-0.7203734277652335
0.24,0.32,0.44,-1827.0407670656896,-0.7131420509662663
0.24,0.34,0.42,-1802.9497140747226,-0.7037386795420436
0.24,0.36,0.4,-1773.4797540710242,-0.692235779279624
0.24,0.38,0.38,-1738.7944650821264,-0.6786971989842173
0.24,0.4,0.36,-1699.0378339816052,-0.6631791405185217
0.24,0.42,0.34,-1654.3357780977603,-0.6457307527265991
0.24,0.44,0.32,-1604.7967577583622,-0.626394370526197
0.24,0.46,0.3,-1550.5114487815372,-0.6052053870733288
0.24,0.48,0.28,-1491.5513515065923,-0.5821917108304314
0.24,0.5,0.26,-1427.9660975173974,-0.5573727143096849
0.24,0.52,0.24,-1359.7790540442948,-0.5307575183555018
0.24,0.54,0.22,-1286.980582372902,-0.5023423607242216
0.24,0.56,0.2,-1209.5179153994377,-0.4721066450277983
0.24,0.58,0.18,-1127.279957939856,-0.4400070078948005
0.24,0.6,0.16,-1040.0741351579763,-0.4059682823031704
0.24,0.62,0.14,-947.590191770626,-0.36986936745814014
0.24,0.64,0.12,-849.341356402253,-0.331520263692833
0.24,0.66,0.1,-744.5634250801995,-0.2906226821030045
0.24,0.68,0.08,-632.0281613685538,-0.2466972097128927
0.24,0.7,0.06,-509.6587643338539,-0.19893321651147902
0.24,0.72,0.04,-373.5923941093765,-0.14582293453060063
0.24,0.74,0.02,-215.08548144294832,-0.08395351879073648
0.24,0.76,0.0,9.367433143021117,0.003656355459781195
0.26,0.0,0.74,-1071.8687430759528,-0.4183785537700242
0.26,0.02,0.72,-1276.2564288901049,-0.4981564416426885
0.26,0.04,0.7,-1407.3044543624055,-0.5493079317161642
0.26,0.06,0.68,-1509.224471316331,-0.5890899941830964
0.26,0.08,0.66,-1591.4049983351433,-0.6211672147050058
0.26,0.1,0.64,-1658.2995417180136,-0.6472779138894191
0.26,0.12,0.62,-1712.5274680111834,-0.6684444993720561
0.26,0.14,0.6,-1755.8169908038253,-0.6853415383578236
0.26,0.16,0.58,-1789.3946379082954,-0.6984477769017841
0.26,0.18,0.56,-1814.1762884425007,-0.7081207067054663
0.26,0.2,0.54,-1830.8720968027192,-0.7146375197022932
0.26,0.22,0.52,-1840.0489648341063,-0.7182194925883502
0.26,0.24,0.5,-1842.1700590352157,-0.7190474114263634
0.26,0.26,0.48,-1837.621002392556,-0.717271795007405
0.26,0.28,0.46,-1826.7278761646667,-0.7130199214205514
0.26,0.3,0.44,-1809.769938868114,-0.7064007926075455
0.26,0.32,0.42,-1786.9887865028868,-0.697508709839625
0.26,0.34,0.4,-1758.5950116659806,-0.6864258729446464
0.26,0.36,0.38,-1724.7730229315857,-0.6732242614378917
0.26,0.38,0.36,-1685.6844364575445,-0.6579669583552463
0.26,0.4,0.34,-1641.4702835049284,-0.640709011906134
0.26,0.42,0.32,-1592.2521526520686,-0.6214978813096854
0.26,0.44,0.3,-1538.1322796239947,-0.6003734718575306
0.26,0.46,0.28,-1479.1924920322435,-0.5773677230179995
0.26,0.48,0.26,-1415.4917921194974,-0.5525036649177957
0.26,0.5,0.24,-1347.0621935291747,-0.5257937933237009
0.26,0.52,0.22,-1273.9021804239255,-0.49723751656454057
0.26,0.54,0.2,-1195.966763301798,-0.4668172740547646
0.26,0.56,0.18,-1113.1524424024265,-0.434492667116515
0.26,0.58,0.16,-1025.2742100338637,-0.4001914823830965
0.26,0.6,0.14,-932.0294995641607,-0.3637956201424764
0.26,0.62,0.12,-832.9394999873193,-0.32511818786932206
0.26,0.64,0.1,-727.2483943027692,-0.28386417031511907
0.26,0.66,0.08,-613.736923382442,-0.23955765858340283
0.26,0.68,0.06,-490.3380308152032,-0.19139182620643833
0.26,0.7,0.04,-353.19958309733147,-0.13786308419105187
0.26,0.72,0.02,-193.5898966500488,-0.07556322684856631
0.26,0.74,0.0,31.98317691104421,0.012483874903016293
0.28,0.0,0.72,-1088.5466646249406,-0.4248883850741179
0.28,0.02,0.7,-1289.3572569358148,-0.5032700392975886
0.28,0.04,0.68,-1416.7801619690654,-0.553006549546035
0.28,0.06,0.66,-1515.0270620029187,-0.5913548978993922
0.28,0.08,0.64,-1593.4865587691165,-0.6219797024742184
0.28,0.1,0.62,-1656.6122938154585,-0.6466193366691367
0.28,0.12,0.6,-1707.0238188205185,-0.6662962803818837
0.28,0.14,0.58,-1746.4495779877143,-0.6816851908321699
0.28,0.16,0.56,-1776.1163679029814,-0.6932649189844527
0.28,0.18,0.54,-1796.9403634113842,-0.7013930719703465
0.28,0.2,0.52,-1809.6320252357436,-0.7063469612905778
0.28,0.22,0.5,-1814.7585489753037,-0.7083479783011772
0.28,0.24,0.48,-1812.7833501073546,-0.7075770062478182
0.28,0.26,0.46,-1804.092211635725,-0.7041846263805402
0.28,0.28,0.44,-1789.0112257409492,-0.6982981210515613
0.28,0.3,0.42,-1767.8194313192798,-0.6900264064790417
0.28,0.32,0.4,-1740.757864123254,-0.6794635652549075
0.28,0.34,0.38,-1708.0360670516748,-0.6666913874822102
0.28,0.36,0.36,-1669.8367078805604,-0.6517811731969337
0.28,0.38,0.34,-1626.3186964972374,-0.6347949491064231
0.28,0.4,0.32,-1577.619016811299,-0.6157861836324002
0.28,0.42,0.3,-1523.853350591784,-0.5948000304110178
0.28,0.44,0.28,-1465.115444525969,-0.571873081239263
0.28,0.46,0.26,-1401.4750344002605,-0.5470325558281787
0.28,0.48,0.24,-1332.973964489549,-0.5202947870984939
0.28,0.5,0.22,-1259.6198866604773,-0.49166276177495466
0.28,0.52,0.2,-1181.3765257076684,-0.4611223206910947
0.28,0.54,0.18,-1098.148831233122,-0.4286363631773521
0.28,0.56,0.16,-1009.7601549331957,-0.39413593875608544
0.28,0.58,0.14,-915.9163673011326,-0.3575062409470677
0.28,0.6,0.12,-816.1473380993893,-0.3185637655571431
0.28,0.62,0.1,-709.7063438102705,-0.2770170467632643
0.28,0.64,0.08,-595.3838085097768,-0.23239395527812165
0.28,0.66,0.06,-471.12313846523693,-0.18389174849248643
0.28,0.68,0.04,-333.08364989478787,-0.13001130654068124
0.28,0.7,0.02,-172.5463269168347,-0.06734936826931963
0.28,0.72,0.0,53.966832629777855,0.0210646737607083
0.3,0.0,0.7,-1099.8780535336919,-0.42931132410883993
0.3,0.02,0.68,-1297.07623813401,-0.5062829606194768
0.3,0.04,0.66,-1420.8390396028335,-0.554590836209225
0.3,0.06,0.64,-1515.3782660879806,-0.5914919820882311
0.3,0.08,0.62,-1590.08270276837,-0.62065108797731
0.3,0.1,0.6,-1649.4062306664928,-0.6438066207483534
0.3,0.12,0.58,-1695.9686933117955,-0.6619811742161674
0.3,0.14,0.56,-1731.498872658307,-0.6758495374334067
0.3,0.16,0.54,-1757.2239386912916,-0.6858907071121048
0.3,0.18,0.52,-1774.0604600281767,-0.692462444083583
0.3,0.2,0.5,-1782.7192895850167,-0.6958422129318991
0.3,0.22,0.48,-1783.7679827533611,-0.6962515454494809
0.3,0.24,0.46,-1777.670239781055,-0.6938714360354367
0.3,0.26,0.44,-1764.8119950635191,-0.6888525250319254
0.3,0.28,0.42,-1745.5192793659917,-0.6813220708191601
0.3,0.3,0.4,-1720.0707495755014,-0.6713888405070563
0.3,0.32,0.38,-1688.7065926362302,-0.6591465853753209
0.3,0.34,0.36,-1651.6348371787062,-0.6446765044682822
0.3,0.36,0.34,-1609.0357002944584,-0.6280489412553301
0.3,0.38,0.32,-1561.0643330721869,-0.6093244552858735
0.3,0.4,0.3,-1507.8521386169014,-0.5885543366468658
0.3,0.42,0.28,-1449.506678268639,-0.5657805693575042
0.3,0.44,0.26,-1386.11002403181,-0.541035188279083
0.3,0.46,0.24,-1317.7152262376476,-0.5143389003507697
0.3,0.48,0.22,-1244.340303165869,-0.48569873858090434
0.3,0.5,0.2,-1165.9587555094495,-0.45510435959319157
0.3,0.52,0.18,-1082.4849383820274,-0.4225223339365673
0.3,0.54,0.16,-993.7514394118734,-0.3878873161604623
0.3,0.56,0.14,-899.4733847782036,-0.3510881125222505
0.3,0.58,0.12,-799.1901041857027,-0.3119449112929643
0.3,0.6,0.1,-692.1647238863552,-0.2701700912736488
0.3,0.62,0.08,-577.198099715205,-0.22529559496683807
0.3,0.64,0.06,-452.24485588265316,-0.1765230584214452
0.3,0.66,0.04,-313.47653459062485,-0.12235813389473113
0.3,0.68,0.02,-152.18759957275392,-0.05940282168156155
0.3,0.7,0.0,75.08494198209337,0.029307627113209327
0.32,0.0,0.68,-1106.1462547994233,-0.43175796787677967
0.32,0.02,0.66,-1299.6983270971105,-0.5073064308860787
0.32,0.04,0.64,-1419.7678107972024,-0.554172707439866
0.32,0.06,0.62,-1510.5667468114407,-0.5896139196021672
0.32,0.08,0.6,-1581.4842153840727,-0.6172948722655536
0.32,0.1,0.58,-1636.9744520221611,-0.6389541706665657
0.32,0.12,0.56,-1679.6577085498975,-0.6556145679881843
0.32,0.14,0.54,-1711.263219754739,-0.6679510300358578
0.32,0.16,0.52,-1733.0186388254115,-0.6764427421286356
0.32,0.18,0.5,-1745.841027253322,-0.6814476574795132
0.32,0.2,0.48,-1750.4417110962859,-0.683243425352218
0.32,0.22,0.46,-1747.3886581441366,-0.6820517385090716
0.32,0.24,0.44,-1737.1458637702199,-0.6780537065444253
0.32,0.26,0.42,-1720.0993628733959,-0.6714000090295726
0.32,0.28,0.4,-1696.574986680167,-0.6622178264595118
0.32,0.3,0.38,-1666.8507489906224,-0.6506156749304165
0.32,0.32,0.36,-1631.1655545358553,-0.6366868052405111
0.32,0.34,0.34,-1589.7252431767483,-0.6205115620997808
0.32,0.36,0.32,-1542.7065690207382,-0.6021589372838693
0.32,0.38,0.3,-1490.2594367023485,-0.5816874425131722
0.32,0.4,0.28,-1432.5075071140654,-0.5591453458855239
0.32,0.42,0.26,-1369.547095134576,-0.5345702416305459
0.32,0.44,0.24,-1301.4440726239973,-0.5079878412672542
0.32,0.46,0.22,-1228.228214509656,-0.47940976673267577
0.32,0.48,0.2,-1149.8840132599853,-0.44882996502949063
0.32,0.5,0.18,-1066.3363110405462,-0.41621910007874297
0.32,0.52,0.16,-977.4279107607472,-0.38151581372268867
0.32,0.54,0.14,-882.8840978771359,-0.34461287765176885
0.32,0.56,0.12,-782.2545121949979,-0.30533450444037064
0.32,0.58,0.1,-674.8129459003721,-0.2633972360840468
0.32,0.6,0.08,-559.371486273204,-0.2183373990135924
0.32,0.62,0.06,-433.89677505594454,-0.16936132003666435
0.32,0.64,0.04,-294.57339585451473,-0.1149797418134094
0.32,0.66,0.02,-132.71013936430313,-0.05180025682857432
0.34,0.0,0.66,-1107.6090376003704,-0.4323289304658963
0.34,0.02,0.64,-1297.483168742183,-0.5064417963355398
0.34,0.04,0.62,-1413.8281749818198,-0.5518543114063842
0.34,0.06,0.6,-1500.8564491355792,-0.5858237351000565
0.34,0.08,0.58,-1567.9574899643958,-0.6120150356671954
0.34,0.1,0.56,-1619.5860133844653,-0.6321670058606577
0.34,0.12,0.54,-1658.3628052546337,-0.6473026073111915
0.34,0.14,0.52,-1686.0176749900638,-0.6580970301165479
0.34,0.16,0.5,-1703.7788715871066,-0.6650296921551584
0.34,0.18,0.48,-1712.5640455800967,-0.6684587765589609
0.34,0.2,0.46,-1713.0850659486568,-0.66866214450834
0.34,0.22,0.44,-1705.9103426344118,-0.665861661349087
0.34,0.24,0.42,-1691.5041371831285,-0.6602385405696478
0.34,0.26,0.4,-1670.2524717047381,-0.6519434567494611
0.34,0.28,0.38,-1642.4807449519249,-0.6411034215776219
0.34,0.3,0.36,-1608.465926167777,-0.6278265434322418
0.34,0.32,0.34,-1568.44499965278,-0.6122053235169835
0.34,0.34,0.32,-1522.6206454788044,-0.5943188731930983
0.34,0.36,0.3,-1471.1647141431895,-0.5742342702282754
0.34,0.38,0.28,-1414.2197560754848,-0.55200715580334
0.34,0.4,0.26,-1351.8986252342565,-0.5276815797856634
0.34,0.42,0.24,-1284.2819347422974,-0.5012890075966854
0.34,0.44,0.22,-1211.4128468005474,-0.47284628657832495
0.34,0.46,0.2,-1133.2882534779474,-0.44235220362337063
0.34,0.48,0.18,-1049.8447203262094,-0.40978199859873227
0.34,0.5,0.16,-960.9363709124555,-0.37507873209703285
0.34,0.52,0.14,-866.299657147948,-0.3381395343695955
0.34,0.54,0.12,-765.4954650848513,-0.29879300769666906
0.34,0.56,0.1,-657.8091411669247,-0.2567602040043983
0.34,0.58,0.08,-542.0648651245237,-0.211582169724928
0.34,0.6,0.06,-416.2421487242268,-0.16247025517473201
0.34,0.62,0.04,-276.5394789007637,-0.10794062984876054
0.34,0.64,0.02,-114.2808625021687,-0.04460682549622619
0.36,0.0,0.64,-1104.5045098410992,-0.4311171516520694
0.36,0.02,0.62,-1290.6710437531,-0.503782844836633
0.36,0.04,0.6,-1403.26278575186,-0.5477303621872261
0.36,0.06,0.58,-1486.492612605547,-0.5802171520246154
0.36,0.08,0.56,-1549.7505771752367,-0.6049083988792938
0.36,0.1,0.54,-1597.4920123889642,-0.6235431363400626
0.36,0.12,0.52,-1632.338372162605,-0.6371445867978942
0.36,0.14,0.5,-1656.020166921182,-0.64638821397312
0.36,0.16,0.48,-1669.766353177347,-0.6517537119063871
0.36,0.18,0.46,-1674.4952578329176,-0.6535995277336463
0.36,0.2,0.44,-1670.9193423719698,-0.6522037539053491
0.36,0.22,0.42,-1659.6074523707575,-0.6477884258069372
0.36,0.24,0.4,-1641.0240276695913,-0.6405348265199048
0.36,0.26,0.38,-1615.5548734772965,-0.6305935459614856
0.36,0.28,0.36,-1583.5245873316308,-0.6180912830855226
0.36,0.3,0.34,-1545.208492913829,-0.6031355039640676
0.36,0.32,0.32,-1500.8407254418344,-0.5858175977289545
0.36,0.34,0.3,-1450.6194128768002,-0.56621489893293
0.36,0.36,0.28,-1394.7094495088513,-0.5443917701531032
0.36,0.38,0.26,-1333.243029911895,-0.5203998104075491
0.36,0.4,0.24,-1266.317818055426,-0.49427714051150384
0.36,0.42,0.22,-1193.9922986703314,-0.4660465885932103
0.36,0.44,0.2,-1116.2774120948452,-0.43571242495434265
0.36,0.46,0.18,-1033.1228761032016,-0.4032550231200809
0.36,0.48,0.16,-944.395395769403,-0.3686223545759973
0.36,0.5,0.14,-849.8437234955554,-0.33171635077841616
0.36,0.52,0.12,-749.0410323317401,-0.2923704099459434
0.36,0.54,0.1,-641.2851985398829,-0.25031047472220885
0.36,0.56,0.08,-525.413428998273,-0.20508267637772712
0.36,0.58,0.06,-399.4190211921946,-0.15590374615745997
0.36,0.6,0.04,-259.51528252926573,-0.1012956383766102
0.36,0.62,0.02,-97.04237455959151,-0.03787819038937488
0.36,0.64,0.0,131.4121290571784,0.05129360927626768
0.38,0.0,0.62,-1097.055876137878,-0.4282097540658935
0.38,0.02,0.6,-1279.4876608898194,-0.49941767645307816
0.38,0.04,0.58,-1388.3000794654909,-0.5418900244994117
0.38,0.06,0.56,-1467.7066380107535,-0.5728844921883232
0.38,0.08,0.54,-1527.0980911642182,-0.5960665379725297
0.38,0.1,0.52,-1570.9305353611198,-0.6131754934577682
0.38,0.12,0.5,-1601.826233018226,-0.6252348966141676
0.38,0.14,0.48,-1621.5165231476785,-0.6329205345813985
0.38,0.16,0.46,-1631.2311750293557,-0.636712418644527
0.38,0.18,0.44,-1631.8892617881575,-0.6369692872099939
0.38,0.2,0.42,-1624.2038538478264,-0.6339694704134139
0.38,0.22,0.4,-1608.7441705577512,-0.6279351495337108
0.38,0.24,0.38,-1585.9746554657613,-0.6190476090995213
0.38,0.26,0.36,-1556.2805616879996,-0.6074572235317884
0.38,0.28,0.34,-1519.9851227149666,-0.5932901593608448
0.38,0.3,0.32,-1477.3611315061353,-0.5766528948514967
0.38,0.32,0.3,-1428.6385314988293,-0.5576351829733852
0.38,0.34,0.28,-1374.008902650292,-0.5363118024211596
0.38,0.36,0.26,-1313.627246287835,-0.5127432542884214
0.38,0.38,0.24,-1247.6110924643272,-0.4869754136450996
0.38,0.4,0.22,-1176.0365739420595,-0.4590379971101254
0.38,0.42,0.2,-1098.9306331107036,-0.4289415210066014
0.38,0.44,0.18,-1016.2578102376792,-0.3966721444685355
0.38,0.46,0.16,-927.8988459775865,-0.36218331743765403
0.38,0.48,0.14,-833.6160836159534,-0.3253822762494348
0.38,0.5,0.12,-732.9961518926275,-0.28610767123199876
0.38,0.52,0.1,-625.3505383790234,-0.2440907578809605
0.38,0.54,0.08,-509.5305006623066,-0.1988831518279533
0.38,0.56,0.06,-383.5441133311292,-0.14970735220992762
0.38,0.58,0.04,-243.62048707078566,-0.09509148177688928
0.38,0.6,0.02,-81.11693493155394,-0.03166207256452843
0.38,0.62,0.0,147.36011546391455,0.05751852770167742
0.4,0.0,0.6,-1085.4753640096314,-0.42368957568824245
0.4,0.02,0.58,-1264.1481212205144,-0.49343025078757674
0.4,0.04,0.56,-1369.1582795060713,-0.5344184766673563
0.4,0.06,0.54,-1444.7201333601806,-0.56391225502397
0.4,0.08,0.52,-1500.225298419904,-0.585577380380469
0.4,0.1,0.5,-1540.1307894255842,-0.6011535427812194
0.4,0.12,0.48,-1567.0598210796634,-0.611664651898488
0.4,0.14,0.46,-1582.7446845524028,-0.6177868665242949
0.4,0.16,0.44,-1588.4160524770996,-0.6200005505462985
0.4,0.18,0.42,-1584.9937841223182,-0.6186647492234822
0.4,0.2,0.4,-1573.1915236276254,-0.614058016627832
0.4,0.22,0.38,-1553.578719779045,-0.6064026235934231
0.4,0.24,0.36,-1526.6195190377366,-0.5958797386881534
0.4,0.26,0.34,-1492.6980987599018,-0.5826393164355753
0.4,0.28,0.32,-1452.1354878845304,-0.5668066628716011
0.4,0.3,0.3,-1405.2006569410587,-0.5484867642660879
0.4,0.32,0.28,-1352.1174200033547,-0.5277669811369567
0.4,0.34,0.26,-1293.0679390561181,-0.5047184160965403
0.4,0.36,0.24,-1228.1930904201708,-0.47939605687700904
0.4,0.38,0.22,-1157.5894864647962,-0.4518376138263863
0.4,0.4,0.2,-1081.3024161727626,-0.42206076442545964
0.4,0.42,0.18,-999.3132183169037,-0.3900582247065941
0.4,0.44,0.16,-911.5183654078373,-0.3557895851685678
0.4,0.46,0.14,-817.6952761697639,-0.31916796648696066
0.4,0.48,0.12,-717.4453612285224,-0.280037788748666
0.4,0.5,0.1,-610.0949303031994,-0.23813609292326304
0.4,0.52,0.08,-494.51042290616806,-0.1930204205469822
0.4,0.54,0.06,-368.71577309597933,-0.14391946112487874
0.4,0.56,0.04,-228.95695593698974,-0.08936792001753258
0.4,0.58,0.02,-66.60950165201461,-0.025999439902071275
0.4,0.6,0.0,161.70021260682006,0.06311584467012767
0.42,0.0,0.58,-1069.967547675693,-0.41763646721592584
0.42,0.02,0.56,-1244.860283981012,-0.485901700765251
0.42,0.04,0.54,-1346.0488061384785,-0.5253982415794533
0.42,0.06,0.52,-1417.7483691967682,-0.5533844662847147
0.42,0.08,0.5,-1469.3516192447387,-0.5735265716165174
0.42,0.1,0.48,-1505.3166496699087,-0.5875646686435816
0.42,0.12,0.46,-1528.2677697575346,-0.5965230942826272
0.42,0.14,0.44,-1539.9383346251707,-0.6010784226122777
0.42,0.16,0.42,-1541.5599842156334,-0.601711395086531
0.42,0.18,0.4,-1534.0533559966098,-0.5987813607159497
0.42,0.2,0.38,-1518.1325544869287,-0.5925670532706508
0.42,0.22,0.36,-1494.3669923890375,-0.5832907295003411
0.42,0.24,0.34,-1463.2200356020621,-0.5711332532990328
0.42,0.26,0.32,-1425.0739910781704,-0.5562438491224042
0.42,0.28,0.3,-1380.2464439014984,-0.5387464787792664
0.42,0.3,0.28,-1329.0006645641824,-0.5187439036650439
0.42,0.32,0.26,-1271.5515365578085,-0.4963199984565751
0.42,0.34,0.24,-1208.0676507900698,-0.47154056861800403
0.42,0.36,0.22,-1138.6695962094054,-0.44445268318663067
0.42,0.38,0.2,-1063.423859554463,-0.4150822936847286
0.42,0.4,0.18,-982.330945542155,-0.38342959711657965
0.42,0.42,0.16,-895.3050613700634,-0.3494611062955936
0.42,0.44,0.14,-802.1404289524371,-0.3130965006242438
0.42,0.46,0.12,-702.4547623761746,-0.2741865638589525
0.42,0.48,0.1,-595.5905633399398,-0.23247465712467452
0.42,0.5,0.08,-480.43071567123206,-0.18752474060621502
