z1,z2,z3,gibbs_e_mix,gibbs_e_mix_RT
0.42,0.54,0.04,-94.94293555514423,-0.03830167984228629
0.42,0.56,0.02,69.9632312793799,0.028224419958430974
0.42,0.58,0.0,299.1403657891933,0.12067857867853017
0.44,0.0,0.56,-1016.6341795659173,-0.4101284275104696
0.44,0.02,0.54,-1180.0940405002875,-0.47607106161973967
0.44,0.04,0.52,-1272.0872376499974,-0.5131827641839607
0.44,0.06,0.5,-1335.3895361713912,-0.5387200446258428
0.44,0.08,0.48,-1379.0838789326153,-0.5563471246984564
0.44,0.1,0.46,-1407.4784722875556,-0.5678020119691493
0.44,0.12,0.44,-1423.106862650271,-0.5741067844161243
0.44,0.14,0.42,-1427.6400828600563,-0.5759355666010708
0.44,0.16,0.4,-1422.2631452684036,-0.5737664137203089
0.44,0.18,0.38,-1407.8594141502217,-0.5679556907360532
0.44,0.2,0.36,-1385.1114833814827,-0.5587787682374574
0.44,0.22,0.34,-1354.5607398233733,-0.546454051376066
0.44,0.24,0.32,-1316.6443868424794,-0.5311579158166401
0.44,0.26,0.3,-1271.7191176250162,-0.5130342579759113
0.44,0.28,0.28,-1220.0762231066292,-0.4922005898319201
0.44,0.3,0.26,-1161.950677484534,-0.46875170418225925
0.44,0.32,0.24,-1097.5254648738828,-0.44276142009470676
0.44,0.34,0.22,-1026.931549624218,-0.41428257093235166
0.44,0.36,0.2,-950.2431505247787,-0.38334509788341503
0.44,0.38,0.18,-867.4671195458923,-0.34995176515538884
0.44,0.4,0.16,-778.5239493393656,-0.31407049806069576
0.44,0.42,0.14,-683.2156964674996,-0.2756214426730453
0.44,0.44,0.12,-581.171708881212,-0.2344550713205381
0.44,0.46,0.1,-471.753469801286,-0.19031379490390649
0.44,0.48,0.08,-353.8764748800104,-0.1427601049548192
0.44,0.5,0.06,-225.64062748929928,-0.09102746847855872
0.44,0.52,0.04,-83.42574705408379,-0.03365543982377891
0.44,0.54,0.02,81.09993831084626,0.03271716694084141
0.44,0.56,0.0,309.88822019715735,0.12501445555149926
0.46,0.0,0.54,-994.6077581516074,-0.40124257480168984
0.46,0.02,0.52,-1154.2398126177432,-0.46564100325745567
0.46,0.04,0.5,-1242.3608413465845,-0.5011906037623256
0.46,0.06,0.48,-1301.7474723803862,-0.5251482338426335
0.46,0.08,0.46,-1341.4835325756867,-0.5411784718681919
0.46,0.1,0.44,-1365.8780906719912,-0.5510196733081456
0.46,0.12,0.42,-1377.4654728071291,-0.5556942306952247
0.46,0.14,0.4,-1377.917322738227,-0.5558765150463086
0.46,0.16,0.38,-1368.418974343127,-0.5520447112672027
0.46,0.18,0.36,-1349.8536558642772,-0.5445551294421918
0.46,0.2,0.34,-1322.9031331604638,-0.5336828061234739
0.46,0.22,0.32,-1288.106945496991,-0.5196454011093392
0.46,0.24,0.3,-1245.898968920479,-0.5026179477641104
0.46,0.26,0.28,-1196.630438199205,-0.4827421404810077
0.46,0.28,0.26,-1140.5841229128073,-0.4601320535705116
0.46,0.3,0.24,-1077.9820616961133,-0.4348772613927791
0.46,0.32,0.22,-1008.9878957960809,-0.4070437797562884
0.46,0.34,0.2,-933.703836956829,-0.3766728427083804
0.46,0.36,0.18,-852.1612993435083,-0.3437771232856437
0.46,0.38,0.16,-764.3028649222451,-0.30833345802533363
0.46,0.4,0.14,-669.9509644887585,-0.2702702123316536
0.46,0.42,0.12,-568.7542274600683,-0.2294456370213011
0.46,0.44,0.1,-460.0928579939027,-0.18560969535610838
0.46,0.46,0.08,-342.90098755189956,-0.1383323968868481
0.46,0.48,0.06,-215.29751427094152,-0.08685487144702958
0.46,0.5,0.04,-73.68204479592214,-0.029724655904064215
0.46,0.52,0.02,90.25617218104139,0.036410955596171336
0.46,0.54,0.0,318.4462092711874,0.12846690154646115
0.48,0.0,0.52,-969.3573742566186,-0.3910561179138158
0.48,0.02,0.5,-1125.1481755333443,-0.45390491606803596
0.48,0.04,0.48,-1209.3857675137624,-0.48788786866849726
0.48,0.06,0.46,-1264.8478129306714,-0.5102622506542214
0.48,0.08,0.44,-1300.6191709201667,-0.524693056835074
0.48,0.1,0.42,-1321.009881598584,-0.5329190345510021
0.48,0.12,0.4,-1328.5550983728317,-0.5359629100698925
0.48,0.14,0.38,-1324.9270309455205,-0.5344992827211638
0.48,0.16,0.36,-1311.3111535189455,-0.5290063940200177
0.48,0.18,0.34,-1288.5901790653006,-0.5198403461814946
0.48,0.2,0.32,-1257.4443801151683,-0.5072755733224616
0.48,0.22,0.3,-1218.410370326863,-0.49152855499897635
0.48,0.24,0.28,-1171.917023341055,-0.4727723065152496
0.48,0.26,0.26,-1118.3075708262459,-0.451145293670783
0.48,0.28,0.24,-1057.8524365299763,-0.42675661024637757
0.48,0.3,0.22,-990.7549881690375,-0.39968829841961345
0.48,0.32,0.2,-917.150881094618,-0.3699950839876206
0.48,0.34,0.18,-837.1003985639927,-0.3377012862955561
0.48,0.36,0.16,-750.5716875036524,-0.30279405524334246
0.48,0.38,0.14,-657.4104176411456,-0.26521113123629947
0.48,0.4,0.12,-557.2869129390638,-0.22481951705917702
0.48,0.42,0.1,-449.6021782180069,-0.18137756733357707
0.48,0.44,0.08,-333.31081738716875,-0.1344635505621079
0.48,0.46,0.06,-206.5523879839052,-0.0833269309502679
0.48,0.48,0.04,-65.74783454973704,-0.02652385345495242
0.48,0.5,0.02,97.39108749456841,0.039289308160715894
0.48,0.52,0.0,324.76926598721184,0.13101773581912932
0.5,0.0,0.5,-941.0766919060407,-0.3796471843814826
0.5,0.02,0.48,-1093.0177943592244,-0.44094294511415716
0.5,0.04,0.46,-1173.3660463730885,-0.4733568683463382
0.5,0.06,0.44,-1224.9003162587323,-0.49414671536891597
0.5,0.08,0.42,-1256.7066300994302,-0.5069779517591382
0.5,0.1,0.4,-1273.0960761481983,-0.5135897476940525
0.5,0.12,0.38,-1276.6046233940724,-0.5150051584619759
0.5,0.14,0.36,-1268.9049042602855,-0.5118989539253936
0.5,0.16,0.34,-1251.1821974290287,-0.5047492967231973
0.5,0.18,0.32,-1224.3180849481978,-0.4939118328353198
0.5,0.2,0.3,-1188.9903249236595,-0.4796599820146858
0.5,0.22,0.28,-1145.7309956603349,-0.46220839417460313
0.5,0.24,0.26,-1094.961498850951,-0.441727070301722
0.5,0.26,0.24,-1037.0133251515708,-0.41834973966094213
0.5,0.28,0.22,-972.138917030532,-0.3921782420631389
0.5,0.3,0.2,-900.5144437929994,-0.3632836473597446
0.5,0.32,0.18,-822.2345328858955,-0.3317041299568394
0.5,0.34,0.16,-737.2972319152632,-0.2974389022237497
0.5,0.36,0.14,-645.5749592381198,-0.260436495441769
0.5,0.38,0.12,-546.7626383772695,-0.22057383629861071
0.5,0.4,0.1,-440.28453573538263,-0.17761866355450573
0.5,0.42,0.08,-325.11786429492986,-0.13115836661696284
0.5,0.44,0.06,-199.42474547327174,-0.0804515123646061
0.5,0.46,0.04,-59.64920743931589,-0.02406355810285466
0.5,0.48,0.02,102.47283977926759,0.041339378004335854
0.5,0.5,0.0,328.8204962559612,0.13265207463342574
0.52,0.0,0.48,-909.9637297768022,-0.367095658483833
0.52,0.02,0.46,-1058.0523370127485,-0.42683725367968506
0.52,0.04,0.44,-1134.5113854986557,-0.4576822025853584
0.52,0.06,0.42,-1182.121110066404,-0.47688881777068937
0.52,0.08,0.4,-1209.9688104221168,-0.4881230786151829
0.52,0.1,0.38,-1222.366645376991,-0.4931245871782218
0.52,0.12,0.36,-1221.8512952219498,-0.49291668570003755
0.52,0.14,0.34,-1210.0955237888556,-0.48817419705570925
0.52,0.16,0.32,-1188.28384958674,-0.47937497721666744
0.52,0.18,0.3,-1157.2957611450875,-0.46687382760004054
0.52,0.2,0.28,-1117.8049596177298,-0.4509425313116757
0.52,0.22,0.26,-1070.3365957824808,-0.4317929435764316
0.52,0.24,0.24,-1015.3009506821018,-0.4095905791116834
0.52,0.26,0.22,-953.0122415724272,-0.38446219878345594
0.52,0.28,0.2,-883.6965214405245,-0.35649899641346344
0.52,0.3,0.18,-807.4898575349416,-0.3257558639656043
0.52,0.32,0.16,-724.4257030625249,-0.2922462970623895
0.52,0.34,0.14,-634.4075960073023,-0.2559313811997424
0.52,0.36,0.12,-537.1586109710433,-0.2166993997145832
0.52,0.38,0.1,-432.12923064252664,-0.17432866748627468
0.52,0.4,0.08,-318.32179717469444,-0.12841671147954867
0.52,0.42,0.06,-193.92320314425479,-0.0782320917021556
0.52,0.44,0.04,-55.402549402303066,-0.022350380228352715
0.52,0.46,0.02,105.47825216698197,0.042551815163511524
0.52,0.48,0.0,330.5707437828132,0.1333581558181528
0.54,0.0,0.46,-876.2228793399954,-0.35348399539925907
0.54,0.02,0.44,-1020.4625560351851,-0.4116728631125947
0.54,0.04,0.42,-1093.039310811815,-0.4409516252363132
0.54,0.06,0.4,-1136.734882341516,-0.4585792010161274
0.54,0.08,0.38,-1160.6379013371625,-0.46822210678349324
0.54,0.1,0.36,-1169.0615328367858,-0.47162035052771134
0.54,0.12,0.34,-1164.5429228367502,-0.4697974623629253
0.54,0.14,0.32,-1148.7544543214499,-0.4634281115235275
0.54,0.16,0.3,-1122.8789831853865,-0.45298948325248367
0.54,0.18,0.28,-1087.7924310858289,-0.4388349400268172
0.54,0.2,0.26,-1044.1621297380843,-0.42123369540685096
0.54,0.22,0.24,-992.5027456582775,-0.4003933750785919
0.54,0.24,0.22,-933.2080131944222,-0.3764728185265404
0.54,0.26,0.2,-866.5665912110198,-0.349588475904119
0.54,0.28,0.18,-792.7653826207625,-0.3198157471921862
0.54,0.3,0.16,-711.880372729016,-0.2871852862231924
0.54,0.32,0.14,-623.8517606461901,-0.2516729682477395
0.54,0.34,0.12,-528.4351864655782,-0.213180214105006
0.54,0.36,0.1,-425.11095232935804,-0.17149736837567456
0.54,0.38,0.08,-312.90954585626787,-0.12623331240923064
0.54,0.4,0.06,-190.04522451339517,-0.07666764570008162
0.54,0.42,0.04,-53.01445737816766,-0.021386981154924805
0.54,0.44,0.02,106.39274665465359,0.042920738610838366
0.56,0.0,0.44,-840.0669244196579,-0.33889803593156836
0.56,0.02,0.42,-980.4683733064812,-0.39553849383623085
0.56,0.04,0.4,-1049.1773081651154,-0.4232569081645028
0.56,0.06,0.38,-1088.9770647398364,-0.4393128424497925
0.56,0.08,0.36,-1108.957581410541,-0.44737334055984207
0.56,0.1,0.34,-1113.4328307899668,-0.44917873627404553
0.56,0.12,0.32,-1104.9399661714888,-0.4457525626502914
0.56,0.14,0.3,-1085.1501491191339,-0.43776899618013027
0.56,0.16,0.28,-1055.2431707657342,-0.4257039857268061
0.56,0.18,0.26,-1016.0891555110993,-0.40990855504990237
0.56,0.2,0.24,-968.345603736605,-0.39064795157363646
0.56,0.22,0.22,-912.5113814183042,-0.36812342676329396
0.56,0.24,0.2,-848.9555185190475,-0.3424838539121502
0.56,0.26,0.18,-777.928502867142,-0.3138302842943005
0.56,0.28,0.16,-699.5582797394727,-0.2822143333248775
0.56,0.3,0.14,-613.8288738245283,-0.24762955627723232
0.56,0.32,0.12,-520.5340773087464,-0.2099927652279049
0.56,0.34,0.1,-419.1884799224945,-0.16910813698445948
0.56,0.36,0.08,-308.8543820641944,-0.12459738674120852
0.56,0.38,0.06,-187.77649917724784,-0.07575240128545398
0.56,0.4,0.04,-52.48135447182494,-0.021171917899061272
0.56,0.42,0.02,105.21053964474208,0.04244381513953241
0.58,0.0,0.42,-801.7190945748771,-0.32342783488108395
0.58,0.02,0.4,-938.3009973990811,-0.37852741952774255
0.58,0.04,0.38,-1003.1649906465973,-0.4046947155791229
0.58,0.06,0.36,-1039.096025869385,-0.41918993841437846
0.58,0.08,0.34,-1055.1851986834918,-0.42568059875103104
0.58,0.1,0.32,-1055.7468862235692,-0.4259071935598565
0.58,0.12,0.3,-1043.3174721600844,-0.4208929454190847
0.58,0.14,0.28,-1019.5655678121257,-0.4113110020058042
0.58,0.16,0.26,-985.6657537805459,-0.39763521016138126
0.58,0.18,0.24,-942.4789931440664,-0.38021289780446926
0.58,0.2,0.22,-890.6477520083536,-0.35930324726332535
0.58,0.22,0.2,-830.6470696882861,-0.3350978979015799
0.58,0.24,0.18,-762.8088121803321,-0.3077307304031715
0.58,0.26,0.16,-687.3256671850086,-0.2772794784359249
0.58,0.28,0.14,-604.2349522515251,-0.2437591965672385
0.58,0.3,0.12,-513.3758229982232,-0.20710499729416448
0.58,0.32,0.1,-414.3027992617199,-0.16713716594394482
0.58,0.34,0.08,-306.1145292060846,-0.12349208105024068
0.58,0.36,0.06,-187.08993369843984,-0.07547542848061799
0.58,0.38,0.04,-53.788779487152624,-0.021699356555366478
0.58,0.4,0.02,101.93511549078607,0.041122450400186965
0.58,0.42,0.0,321.8376892539636,0.12983508528474855
0.6,0.0,0.4,-761.4151790476462,-0.3071685138490527
0.6,0.02,0.38,-894.2050959432454,-0.36073834348914185
0.6,0.04,0.36,-955.2563066737639,-0.385367494817901
0.6,0.06,0.34,-987.3552777166551,-0.3983167943625476
0.6,0.08,0.32,-999.5939157952307,-0.40325408005579383
0.6,0.1,0.3,-996.2862911558841,-0.4019197250641986
0.6,0.12,0.28,-979.9667645468071,-0.395336135882932
0.6,0.14,0.26,-952.2993385052905,-0.38417460092400074
0.6,0.16,0.24,-914.4501199879032,-0.36890554860897407
0.6,0.18,0.22,-867.2658248716562,-0.34987055928028643
0.6,0.2,0.2,-811.3659948917157,-0.32731956716475025
0.6,0.22,0.18,-747.1895415302133,-0.30142963701151626
0.6,0.24,0.16,-675.011722623216,-0.27231181275923527
0.6,0.26,0.14,-594.9359719817221,-0.24000782145890442
0.6,0.28,0.12,-506.85632471315694,-0.20447491497590808
0.6,0.3,0.1,-410.3745003363956,-0.1655524198342653
0.6,0.32,0.08,-304.6312070122949,-0.1228936823232865
0.6,0.34,0.06,-187.94418969075969,-0.07582005064054885
0.6,0.36,0.04,-56.91030681629536,-0.022958636560568443
0.6,0.38,0.02,96.58000716333368,0.03896210383538423
0.6,0.4,0.0,314.24543198702213,0.1267722327890011
0.62,0.0,0.38,-719.4057220428622,-0.2902211468528955
0.62,0.02,0.36,-848.441036767028,-0.34227630276329085
0.62,0.04,0.34,-905.7217911688676,-0.365384384511507
0.62,0.06,0.32,-934.0356790780643,-0.3768067137606227
0.62,0.08,0.3,-942.4747743573862,-0.38021119587039903
0.62,0.1,0.28,-935.3516648846817,-0.37733760599338684
0.62,0.12,0.26,-915.1967199111477,-0.36920674038341394
0.62,0.14,0.24,-883.6661742843062,-0.35648675382737943
0.62,0.16,0.22,-841.9126963839099,-0.33964265338439176
0.62,0.18,0.2,-790.7610054719407,-0.319007145568606
0.62,0.2,0.18,-730.7955817398906,-0.2948160201524551
0.62,0.22,0.16,-662.399956267056,-0.2672240004391834
0.62,0.24,0.14,-585.761549414241,-0.23630669515748087
0.62,0.26,0.12,-500.8421499489232,-0.20204868921210234
0.62,0.28,0.1,-407.30025382106305,-0.164312213755761
0.62,0.3,0.08,-304.3259715053573,-0.12277054485555534
0.62,0.32,0.06,-190.2816716861348,-0.07676303272236963
0.62,0.34,0.04,-61.80602852630864,-0.024933658340097767
0.62,0.36,0.02,89.1699314857758,0.03597274665415311
0.62,0.38,0.0,304.3241643601423,0.12276981582082465
0.64,0.0,0.36,-675.9583126943071,-0.2726936841394788
0.64,0.02,0.34,-801.287200068542,-0.3232536009055853
0.64,0.04,0.32,-854.8508440933656,-0.3448621337851422
0.64,0.06,0.3,-879.4375914375669,-0.3547808678082104
0.64,0.08,0.28,-884.1385878320034,-0.3566773339095231
0.64,0.1,0.26,-873.2630630179137,-0.3522899525092064
0.64,0.12,0.24,-849.3343434392573,-0.34263667866657044
0.64,0.14,0.22,-813.9960563271288,-0.32838058103034984
0.64,0.16,0.2,-768.3798276165016,-0.3099781777607336
0.64,0.18,0.18,-713.2764126241655,-0.2877484737083741
0.64,0.2,0.16,-649.216176093023,-0.26190542750498536
0.64,0.22,0.14,-576.4962723370463,-0.23256891652038925
0.64,0.24,0.12,-495.16416695094085,-0.1997580892252044
0.64,0.26,0.1,-404.9480697735553,-0.1633633006029183
0.64,0.28,0.08,-305.0971462868747,-0.12308165056775411
0.64,0.3,0.06,-194.0258226146475,-0.07827349023357433
0.64,0.32,0.04,-68.42049858338532,-0.027602053971338743
0.64,0.34,0.02,79.7423497356001,0.032169491406452415
0.64,0.36,0.0,292.09581693015207,0.11783668155943776
0.66,0.0,0.34,-631.3599726625071,-0.2547019153848327
0.66,0.02,0.32,-753.0423470575588,-0.3037907635363786
0.66,0.04,0.3,-802.9539935076355,-0.323926015217341
0.66,0.06,0.28,-823.8828989489593,-0.3323691103352235
0.66,0.08,0.26,-824.917500985397,-0.33278648731785115
0.66,0.1,0.24,-810.3607310502393,-0.3269140257351734
0.66,0.12,0.22,-782.7241620970872,-0.3157649390780825
0.66,0.14,0.2,-743.6313605017076,-0.2999942030871505
0.66,0.16,0.18,-694.1811183814989,-0.2800450901727758
0.66,0.18,0.16,-635.1113792417545,-0.25621529995543224
0.66,0.2,0.14,-566.8676378828804,-0.228684553012715
0.66,0.22,0.12,-489.6088392386182,-0.19751697057627896
0.66,0.24,0.1,-403.150896234888,-0.16263828862496987
0.66,0.26,0.08,-306.81504615281847,-0.12377468212699286
0.66,0.28,0.06,-199.07752083782407,-0.08031143573075748
0.66,0.3,0.04,-76.67999500367614,-0.030934082686258205
0.66,0.32,0.02,68.34955570709349,0.027573434345044983
0.68,0.0,0.32,-585.9196285700709,-0.23637046711882725
0.68,0.02,0.3,-704.0280045951004,-0.28401750034728246
0.68,0.04,0.28,-750.3650578938214,-0.30271069715971666
0.68,0.06,0.26,-767.716734542415,-0.30971067414415804
0.68,0.08,0.24,-765.1659386821248,-0.30868163743055105
0.68,0.1,0.22,-747.0047264258428,-0.30135507928990984
0.68,0.12,0.2,-715.7256199423882,-0.2887365277855041
0.68,0.14,0.18,-672.9205157356537,-0.2714681824646477
0.68,0.16,0.16,-619.6367380018528,-0.24997255265696997
0.68,0.18,0.14,-556.5289151596771,-0.22451372718552845
0.68,0.2,0.12,-483.90613547992234,-0.1952163977919657
0.68,0.22,0.1,-401.6978864202738,-0.162052118454418
0.68,0.24,0.08,-309.3155491795969,-0.12478342981123429
0.68,0.26,0.06,-205.31027815436983,-0.08282584160916376
0.68,0.28,0.04,-86.48889228507096,-0.03489116744544649
0.68,0.3,0.02,55.0614370256269,0.0222127693891123
0.7,0.0,0.3,-539.970631709879,-0.21783381922056314
0.7,0.02,0.28,-654.5907842292181,-0.2640736406417145
0.7,0.04,0.26,-697.4430543344843,-0.28136101353038806
0.7,0.06,0.24,-711.3086406025795,-0.2869546392484145
0.7,0.08,0.22,-705.260474997116,-0.2845147009707631
0.7,0.1,0.2,-683.5726025205204,-0.27576542496405665
0.7,0.12,0.18,-648.7070745955716,-0.26170004684713444
0.7,0.14,0.16,-602.2057056078684,-0.2429405621442357
0.7,0.16,0.14,-545.0341095851018,-0.21987651684025744
0.7,0.18,0.12,-477.7123712225657,-0.19271772241167812
0.7,0.2,0.1,-400.32228850953106,-0.16149717763169208
0.7,0.22,0.08,-312.3913447233199,-0.1260242607955215
0.7,0.24,0.06,-212.56379367954696,-0.08575203962223261
0.7,0.26,0.04,-97.72484230447617,-0.039423950825809025
0.7,0.28,0.02,39.96911858645467,0.016124257952689923
0.7,0.3,0.0,241.98117320590154,0.09761953714407863
0.72,0.0,0.28,-493.8732476010664,-0.19923730924982241
0.72,0.02,0.26,-605.1044873577885,-0.24410998259525615
0.72,0.04,0.24,-644.5735873026279,-0.260032524076738
0.72,0.06,0.22,-655.0527029331406,-0.26425998691600394
0.72,0.08,0.2,-645.5978255672217,-0.26044572012827466
0.72,0.1,0.18,-620.4537652068775,-0.2503021560576476
0.72,0.12,0.16,-582.0339206255358,-0.23480290297324877
0.72,0.14,0.14,-531.8000531651687,-0.21453766156843346
0.72,0.16,0.12,-470.58515852525943,-0.18984247722040687
0.72,0.18,0.1,-398.6842735622513,-0.16083637307871773
0.72,0.2,0.08,-315.779810365525,-0.12739122849486073
0.72,0.22,0.06,-220.63519007231616,-0.0890081854187408
0.72,0.24,0.04,-110.23231762074965,-0.04446969027338448
0.72,0.26,0.02,23.189790886325454,0.009355176780074616
0.72,0.28,0.0,221.0199951785662,0.08916342268726517
0.74,0.0,0.26,-448.0169727867724,-0.18073806708475518
0.74,0.02,0.24,-555.9717381702849,-0.2242889520135959
0.74,0.04,0.22,-592.1692651821631,-0.23889168240722497
0.74,0.06,0.2,-599.3658711843073,-0.24179492209992545
0.74,0.08,0.18,-586.5895863812784,-0.23664074009324781
0.74,0.1,0.16,-558.0380431140475,-0.22512253641826768
0.74,0.12,0.14,-516.0462987112569,-0.20818231500284023
0.74,0.14,0.12,-461.9454869555584,-0.1863570790444363
0.74,0.16,0.1,-396.3458768333094,-0.15989302197700084
0.74,0.18,0.08,-319.14583256953665,-0.12874914210945715
0.74,0.2,0.06,-229.2668843893398,-0.09249036542817499
0.74,0.22,0.04,-123.81384291107906,-0.049948720707807634
0.74,0.24,0.02,4.873170045088727,0.0019659240341857653
0.74,0.26,0.0,198.09517533718554,0.07991513997015173
0.76,0.0,0.24,-402.82242799030064,-0.16250577865496546
0.76,0.02,0.22,-507.6247005446003,-0.20478489154154103
0.76,0.04,0.2,-540.6683687087752,-0.21811529881659186
0.76,0.06,0.18,-544.6831023687009,-0.21973491424553773
0.76,0.08,0.16,-528.6512765351308,-0.21326738870744175
0.76,0.1,0.14,-496.69395057416295,-0.2003752313245299
0.76,0.12,0.12,-451.01761334349885,-0.18194857920188645
0.76,0.14,0.1,-392.73307535686035,-0.15843555318613625
0.76,0.16,0.08,-322.0567457316747,-0.12992345658933915
0.76,0.18,0.06,-238.12940774649587,-0.09606566600462935
0.76,0.2,0.04,-138.2178662453989,-0.05575956157728449
0.76,0.22,0.02,-14.789735646136478,-0.00596644412096731
0.76,0.24,0.0,173.34946598100487,0.06993227782576182
0.78,0.0,0.22,-358.7423935132774,-0.14472310363966354
0.78,0.02,0.2,-460.5241148652367,-0.18578367209823288
0.78,0.04,0.18,-490.530422287884,-0.19788875367625014
0.78,0.06,0.16,-491.4469024916416,-0.19825847819699374
0.78,0.08,0.14,-472.181185389034,-0.19048634302883743
0.78,0.1,0.12,-436.72789240008206,-0.17618384996310626
0.78,0.12,0.1,-387.0756787253158,-0.15615325810799016
0.78,0.14,0.08,-323.9444120406579,-0.13068497497080683
0.78,0.16,0.06,-246.79634802617875,-0.09956206486636268
0.78,0.18,0.04,-153.1215839433894,-0.06177198809844148
0.78,0.2,0.02,-35.554503929644625,-0.014343323371053833
0.8,0.0,0.2,-316.2612353964596,-0.12758544397066315
0.8,0.02,0.18,-415.1553209804715,-0.16748108846687182
0.8,0.04,0.16,-442.22626183753346,-0.1784019906242991
0.8,0.06,0.14,-440.0867895463107,-0.1775388892018424
0.8,0.08,0.12,-417.52030133415883,-0.16843516387870291
0.8,0.1,0.1,-378.30616482024107,-0.1526154792095321
0.8,0.12,0.08,-324.04511872828425,-0.13072560185141557
0.8,0.14,0.06,-254.70643770997322,-0.10275313664880718
0.8,0.16,0.04,-168.10589292924396,-0.06781692658784337
0.8,0.18,0.02,-57.10613497256713,-0.023037637144464128
0.82,0.0,0.18,-275.8914047873732,-0.11129953161461972
0.82,0.02,0.16,-372.0188807394352,-0.15007907625830189
0.82,0.04,0.14,-396.2181466532056,-0.15984149333576042
0.82,0.06,0.12,-390.979984913477,-0.15772832511798746
0.82,0.08,0.1,-364.8752133678536,-0.14719719295686146
0.82,0.1,0.08,-321.2984242171442,-0.12961753611513815
0.82,0.12,0.06,-261.10346317932,-0.10533381124073153
0.82,0.14,0.04,-182.61749243554732,-0.07367116561089405
0.82,0.16,0.02,-79.03401964556974,-0.03188373836782593
0.82,0.18,0.0,90.30116871654445,0.036429108004107466
0.84,0.0,0.16,-238.16464497754532,-0.0960798813344408
0.84,0.02,0.14,-331.6113733628754,-0.13377796441978176
0.84,0.04,0.12,-352.92125404008766,-0.14237475176792355
0.84,0.06,0.1,-344.37526358041214,-0.1389271462287878
0.84,0.08,0.08,-314.16270586417795,-0.12673885959010806
0.84,0.1,0.06,-264.93512682791015,-0.10687957294984139
0.84,0.12,0.04,-195.90881125009764,-0.07903312155780051
0.84,0.14,0.02,-100.794061406428,-0.040662128755756324
0.84,0.16,0.0,60.72604109456688,0.024497972076529057
0.86,0.0,0.14,-203.61350671927175,-0.08214133363716286
0.86,0.02,0.12,-294.38773608729025,-0.11876128277666179
0.86,0.04,0.1,-312.62852883422147,-0.12611994511185648
0.86,0.06,0.08,-300.2387354538032,-0.12112168066391099
0.86,0.08,0.06,-264.66861459032907,-0.10677205714218077
0.86,0.1,0.04,-206.93689176989892,-0.08348204666080673
0.86,0.12,0.02,-121.6486279196613,-0.04907523421925437
0.86,0.14,0.0,30.98957555637071,0.012501749545326124
0.88,0.0,0.12,-172.73458007144927,-0.06968422184234795
0.88,0.02,0.1,-260.6871665687713,-0.10516586973562184
0.88,0.04,0.08,-275.35771534174455,-0.11108423173830821
0.88,0.06,0.06,-257.91419500552684,-0.10404720336612173
0.88,0.08,0.04,-214.17898344805735,-0.08640363608948204
0.88,0.1,0.02,-140.5654636761965,-0.05670662440683812
0.88,0.12,0.0,1.8179756296526648,0.0007334039138445662
0.9,0.0,0.1,-145.9155064676761,-0.05886492744374776
0.9,0.02,0.08,-230.5814734358737,-0.09302069418291707
0.9,0.04,0.06,-240.51328273434638,-0.09702736385012783
0.9,0.06,0.04,-215.2561717885933,-0.08683819314954985
0.9,0.08,0.02,-156.033316255895,-0.06294663303824592
0.92,0.0,0.08,-123.28472012383918,-0.04973526310324105
0.92,0.02,0.06,-203.53866478444252,-0.08211114106085536
0.92,0.04,0.04,-206.02147589544938,-0.0831127515095593
0.92,0.06,0.02,-165.68560249798975,-0.06684053810057772
0.94,0.0,0.06,-104.37679266538134,-0.042107466682575326
0.94,0.02,0.04,-177.56011296474662,-0.07163092819671538
0.94,0.04,0.02,-165.38854774700235,-0.06672070089624627
0.94,0.06,0.0,-69.34096094086976,-0.027973384964183053
0.96,0.0,0.04,-87.27183312538227,-0.0352070197963951
0.96,0.02,0.02,-146.24149677391756,-0.05899643776906414
0.96,0.04,0.0,-78.85519559556735,-0.03181159754480162
0.98,0.0,0.02,-65.6593000388441,-0.026488137048340517
0.98,0.02,0.0,-69.93074366697562,-0.028211313874003805
1.0,0.0,0.0,0.0003365868942637462,1.3578517862144367e-7
